node,generation,is_leaf
0,29.631758064887087,1
1,29.63175806488709,1
2,29.631758064887087,1
3,29.631758064887087,1
4,29.631758064887087,1
5,29.631758064887087,1
6,29.631758064887087,1
7,29.631758064887087,1
8,29.63175806488709,1
9,29.631758064887087,1
10,29.631758064887087,1
11,29.631758064887087,1
12,29.631758064887084,1
13,29.631758064887087,1
14,29.631758064887087,1
15,29.631758064887087,1
16,29.631758064887087,1
17,29.63175806488709,1
18,29.631758064887087,1
19,29.631758064887087,1
20,29.631758064887087,1
21,29.631758064887087,1
22,29.631758064887087,1
23,29.631758064887084,1
24,29.631758064887087,1
25,29.631758064887087,1
26,29.631758064887087,1
27,29.631758064887087,1
28,29.631758064887087,1
29,29.631758064887087,1
30,29.631758064887087,1
31,29.631758064887087,1
32,29.631758064887087,1
33,29.631758064887087,1
34,29.631758064887087,1
35,29.63175806488709,1
36,29.631758064887087,1
37,29.631758064887087,1
38,29.631758064887087,1
39,29.631758064887087,1
40,29.631758064887087,1
41,29.631758064887087,1
42,29.631758064887087,1
43,29.631758064887087,1
44,29.631758064887087,1
45,29.631758064887087,1
46,29.631758064887087,1
47,29.631758064887087,1
48,29.631758064887087,1
49,29.631758064887084,1
50,29.631758064887087,1
51,29.631758064887084,1
52,29.631758064887087,1
53,29.631758064887087,1
54,29.631758064887087,1
55,29.631758064887084,1
56,29.631758064887084,1
57,29.631758064887087,1
58,29.631758064887087,1
59,29.631758064887087,1
60,29.631758064887087,1
61,29.631758064887087,1
62,29.631758064887087,1
63,29.631758064887087,1
64,29.631758064887087,1
65,29.63175806488709,1
66,29.631758064887084,1
67,29.631758064887087,1
68,29.631758064887087,1
69,29.63175806488709,1
70,29.631758064887087,1
71,29.631758064887087,1
72,29.631758064887087,1
73,29.631758064887087,1
74,29.631758064887087,1
75,29.631758064887087,1
76,29.631758064887087,1
77,29.631758064887087,1
78,29.631758064887087,1
79,29.63175806488709,1
80,29.63175806488709,1
81,29.63175806488709,1
82,29.631758064887087,1
83,29.631758064887087,1
84,29.631758064887087,1
85,29.631758064887087,1
86,29.631758064887087,1
87,29.63175806488708,1
88,29.631758064887087,1
89,29.631758064887087,1
90,29.631758064887087,1
91,29.631758064887087,1
92,29.631758064887087,1
93,29.631758064887087,1
94,29.63175806488709,1
95,29.631758064887087,1
96,29.631758064887087,1
97,29.63175806488709,1
98,29.631758064887087,1
99,29.631758064887087,1
100,29.631758064887087,1
101,29.631758064887087,1
102,29.631758064887087,1
103,29.631758064887087,1
104,29.631758064887087,1
105,29.631758064887087,1
106,29.631758064887087,1
107,29.631758064887087,1
108,29.631758064887087,1
109,29.631758064887087,1
110,29.631758064887087,1
111,29.631758064887087,1
112,29.631758064887087,1
113,29.631758064887087,1
114,29.631758064887087,1
115,29.631758064887087,1
116,29.631758064887087,1
117,29.631758064887087,1
118,29.631758064887087,1
119,29.631758064887087,1
120,29.631758064887087,1
121,29.63175806488709,1
122,29.631758064887087,1
123,29.631758064887087,1
124,29.631758064887087,1
125,29.631758064887087,1
126,29.63175806488709,1
127,29.631758064887087,1
128,29.631758064887087,1
129,29.631758064887084,1
130,29.631758064887087,1
131,29.631758064887087,1
132,29.631758064887087,1
133,29.631758064887087,1
134,29.631758064887087,1
135,29.631758064887087,1
136,29.631758064887087,1
137,29.631758064887084,1
138,29.631758064887087,1
139,29.631758064887087,1
140,29.631758064887087,1
141,29.631758064887087,1
142,29.631758064887087,1
143,29.631758064887087,1
144,29.631758064887087,1
145,29.631758064887087,1
146,29.631758064887087,1
147,29.631758064887087,1
148,29.631758064887087,1
149,29.631758064887087,1
150,29.631758064887087,1
151,29.631758064887087,1
152,29.631758064887087,1
153,29.631758064887087,1
154,29.631758064887087,1
155,29.63175806488709,1
156,29.631758064887084,1
157,29.631758064887087,1
158,29.631758064887087,1
159,29.631758064887087,1
160,29.631758064887087,1
161,29.631758064887087,1
162,29.631758064887087,1
163,29.631758064887084,1
164,29.631758064887087,1
165,29.631758064887087,1
166,29.631758064887087,1
167,29.631758064887087,1
168,29.631758064887087,1
169,29.63175806488709,1
170,29.631758064887087,1
171,29.631758064887087,1
172,29.631758064887084,1
173,29.631758064887087,1
174,29.631758064887087,1
175,29.631758064887087,1
176,29.631758064887087,1
177,29.631758064887087,1
178,29.63175806488708,1
179,29.631758064887087,1
180,29.63175806488709,1
181,29.631758064887087,1
182,29.631758064887087,1
183,29.631758064887087,1
184,29.631758064887087,1
185,29.631758064887087,1
186,29.631758064887087,1
187,29.631758064887084,1
188,29.631758064887087,1
189,29.631758064887087,1
190,29.631758064887087,1
191,29.631758064887087,1
192,29.631758064887087,1
193,29.631758064887087,1
194,29.631758064887087,1
195,29.631758064887087,1
196,29.631758064887087,1
197,29.631758064887087,1
198,29.631758064887087,1
199,29.631758064887087,1
200,29.631758064887087,1
201,29.631758064887087,1
202,29.631758064887087,1
203,29.631758064887087,1
204,29.631758064887087,1
205,29.631758064887084,1
206,29.631758064887087,1
207,29.631758064887087,1
208,29.631758064887087,1
209,29.631758064887084,1
210,29.63175806488709,1
211,29.631758064887087,1
212,0,0
213,3.472030598906265,0
214,5.379115370212812,0
215,11.35811938399366,0
216,14.066391929313971,0
217,8.042623874145296,0
218,13.283956320695225,0
219,25.428905472775277,0
220,17.112826209648848,0
221,23.925452579141645,0
222,18.842444271351916,0
223,24.774792702516955,0
224,24.056554367634348,0
225,10.719144708193593,0
226,17.99440359380971,0
227,26.605979789329155,0
228,12.162280243216951,0
229,22.786642648045472,0
230,4.326558617737547,0
231,9.305264455512607,0
232,21.94848726593751,0
233,26.21523682150449,0
234,16.363488634244582,0
235,20.39504908757135,0
236,25.132664848558427,0
237,25.117551154794125,0
238,17.734829219534085,0
239,24.6997771201755,0
240,21.201027268493164,0
241,23.9516581560107,0
242,6.99063094153172,0
243,10.53626014745284,0
244,16.295109412180253,0
245,22.62693255293852,0
246,24.874026638123322,0
247,19.509363697930688,0
248,12.094452162985029,0
249,14.915534907230146,0
250,19.924392307305,0
251,25.425382541013093,0
252,23.89304034847908,0
253,16.618455692195788,0
254,22.04742711904647,0
255,24.720137735511,0
256,21.221193409014347,0
257,23.987667603113167,0
258,13.98944244982678,0
259,22.367074722539215,0
260,25.14551507918041,0
261,16.20418446209162,0
262,18.659042616058095,0
263,24.22196658119676,0
264,22.997201072496157,0
265,25.090730752841033,0
266,8.601800951572532,0
267,11.703522296799452,0
268,17.027754738101628,0
269,23.048687575836055,0
270,25.180046761287166,0
271,15.755990977416138,0
272,0.09353844627345964,0
273,2.9637738955321034,0
274,6.17353752771859,0
275,7.465083907962377,0
276,9.739508579387323,0
277,17.184079839502196,0
278,12.416746965674012,0
279,15.2292459837064,0
280,19.139019327171447,0
281,25.196591394602486,0
282,22.198169093987055,0
283,24.576566846301102,0
284,17.670020507848427,0
285,24.53047207065519,0
286,15.092286014443642,0
287,21.43252218579968,0
288,24.799998594597746,0
