node,generation,is_leaf
0,47.88561545619936,1
1,47.88561545619937,1
2,47.88561545619937,1
3,47.88561545619937,1
4,47.88561545619937,1
5,47.88561545619937,1
6,47.885615456199375,1
7,47.88561545619937,1
8,47.88561545619937,1
9,47.88561545619937,1
10,47.88561545619937,1
11,47.88561545619936,1
12,47.88561545619937,1
13,47.88561545619937,1
14,47.88561545619937,1
15,47.88561545619937,1
16,47.88561545619937,1
17,47.88561545619937,1
18,47.88561545619936,1
19,47.88561545619937,1
20,47.885615456199375,1
21,47.88561545619936,1
22,47.88561545619937,1
23,47.88561545619937,1
24,47.88561545619937,1
25,47.88561545619937,1
26,47.88561545619937,1
27,47.88561545619937,1
28,47.885615456199375,1
29,47.88561545619937,1
30,47.88561545619937,1
31,47.885615456199375,1
32,47.88561545619937,1
33,47.88561545619937,1
34,47.88561545619937,1
35,47.88561545619937,1
36,47.88561545619937,1
37,47.88561545619937,1
38,47.88561545619937,1
39,47.88561545619936,1
40,47.885615456199375,1
41,47.88561545619937,1
42,47.88561545619937,1
43,47.88561545619937,1
44,47.88561545619937,1
45,47.88561545619937,1
46,47.88561545619937,1
47,47.88561545619937,1
48,47.88561545619937,1
49,47.88561545619937,1
50,47.88561545619936,1
51,47.88561545619937,1
52,47.88561545619937,1
53,47.88561545619937,1
54,47.88561545619937,1
55,47.88561545619936,1
56,47.88561545619937,1
57,47.88561545619937,1
58,47.88561545619937,1
59,47.88561545619937,1
60,47.88561545619937,1
61,47.885615456199375,1
62,47.88561545619937,1
63,47.88561545619937,1
64,47.88561545619937,1
65,47.88561545619937,1
66,47.88561545619937,1
67,47.88561545619937,1
68,47.88561545619937,1
69,47.88561545619937,1
70,47.88561545619937,1
71,47.885615456199375,1
72,47.88561545619937,1
73,47.885615456199375,1
74,47.88561545619937,1
75,47.88561545619937,1
76,47.88561545619937,1
77,47.88561545619937,1
78,47.88561545619936,1
79,47.88561545619937,1
80,47.88561545619937,1
81,47.88561545619937,1
82,47.88561545619937,1
83,47.88561545619937,1
84,47.88561545619937,1
85,47.88561545619936,1
86,47.88561545619937,1
87,47.88561545619937,1
88,47.88561545619937,1
89,47.885615456199375,1
90,47.885615456199375,1
91,47.885615456199375,1
92,47.88561545619937,1
93,47.88561545619937,1
94,47.88561545619937,1
95,47.88561545619937,1
96,47.88561545619937,1
97,47.88561545619936,1
98,47.88561545619937,1
99,47.88561545619936,1
100,47.88561545619937,1
101,47.88561545619937,1
102,47.88561545619936,1
103,47.88561545619937,1
104,47.88561545619937,1
105,47.88561545619936,1
106,47.88561545619937,1
107,47.88561545619937,1
108,47.88561545619936,1
109,47.88561545619937,1
110,47.88561545619937,1
111,47.88561545619937,1
112,47.88561545619937,1
113,47.88561545619937,1
114,47.88561545619936,1
115,47.88561545619937,1
116,47.88561545619937,1
117,47.88561545619937,1
118,47.885615456199375,1
119,47.88561545619937,1
120,47.88561545619937,1
121,47.88561545619937,1
122,47.885615456199375,1
123,47.885615456199375,1
124,47.88561545619937,1
125,47.88561545619937,1
126,47.885615456199375,1
127,47.88561545619937,1
128,47.885615456199375,1
129,47.885615456199375,1
130,47.88561545619937,1
131,47.88561545619937,1
132,47.885615456199375,1
133,47.88561545619937,1
134,47.88561545619937,1
135,47.885615456199375,1
136,47.88561545619937,1
137,47.88561545619937,1
138,47.88561545619937,1
139,47.88561545619937,1
140,47.88561545619937,1
141,47.88561545619937,1
142,47.88561545619937,1
143,47.88561545619937,1
144,47.88561545619937,1
145,47.88561545619937,1
146,47.88561545619937,1
147,47.88561545619936,1
148,47.88561545619937,1
149,47.885615456199375,1
150,47.88561545619936,1
151,47.88561545619937,1
152,47.88561545619937,1
153,47.88561545619937,1
154,47.88561545619937,1
155,47.88561545619937,1
156,47.88561545619937,1
157,47.88561545619936,1
158,47.88561545619937,1
159,47.88561545619937,1
160,47.88561545619937,1
161,47.885615456199375,1
162,47.88561545619937,1
163,47.885615456199375,1
164,47.88561545619937,1
165,47.88561545619937,1
166,47.88561545619937,1
167,47.88561545619937,1
168,47.88561545619937,1
169,47.88561545619937,1
170,47.88561545619937,1
171,47.88561545619937,1
172,47.88561545619937,1
173,47.88561545619937,1
174,47.88561545619937,1
175,47.88561545619937,1
176,47.88561545619937,1
177,47.88561545619937,1
178,47.885615456199375,1
179,47.88561545619937,1
180,47.88561545619937,1
181,47.88561545619937,1
182,47.88561545619936,1
183,47.88561545619937,1
184,47.88561545619936,1
185,47.88561545619937,1
186,47.88561545619937,1
187,47.88561545619936,1
188,47.885615456199375,1
189,47.88561545619937,1
190,0,0
191,1.6841719182801214,0
192,5.13584221168616,0
193,31.481734881731448,0
194,37.97934554006274,0
195,44.14549597800209,0
196,36.66010219388269,0
197,41.054634361263055,0
198,43.556203028411865,0
199,7.7008259585467655,0
200,44.82771923382566,0
201,12.388890698150007,0
202,31.674622471001367,0
203,15.422000910745481,0
204,20.36811325209143,0
205,28.60513103038929,0
206,26.152939154652927,0
207,18.829555625229418,0
208,3.919114419437136,0
209,7.545546191580058,0
210,9.27431237994459,0
211,14.424613765220819,0
212,24.02586054700983,0
213,34.46776108145823,0
214,39.331291317400996,0
215,25.62897233776139,0
216,33.986838733240006,0
217,42.766438998488326,0
218,12.031171265309219,0
219,19.065421131610005,0
220,27.41548011078633,0
221,20.778442427311123,0
222,31.72989491160827,0
223,14.18282496289305,0
224,24.637057732676407,0
225,44.21890413038973,0
226,37.61895040468728,0
227,22.879075098927665,0
228,42.59647228618842,0
229,36.20814868216941,0
230,9.163722864522342,0
231,21.163590656320125,0
232,29.51105528284365,0
233,37.67248105989921,0
234,23.952023479311908,0
235,33.05557810779519,0
236,43.18479819250662,0
237,6.110729330594175,0
238,12.63600042325237,0
239,25.769811237690107,0
240,31.399040119360947,0
241,16.15853094400512,0
242,38.01734625601486,0
243,21.581567205284234,0
244,42.300274913541315,0
245,6.512625908130062,0
246,11.631595182375754,0
247,18.35468825490956,0
248,27.4991101568612,0
