node,generation,is_leaf
0,26.97886976762183,1
1,26.97886976762183,1
2,26.97886976762183,1
3,26.97886976762183,1
4,26.97886976762183,1
5,26.97886976762183,1
6,26.97886976762183,1
7,26.97886976762183,1
8,26.97886976762183,1
9,26.97886976762183,1
10,26.97886976762183,1
11,26.97886976762183,1
12,26.97886976762183,1
13,26.97886976762183,1
14,26.97886976762183,1
15,26.97886976762183,1
16,26.97886976762183,1
17,26.97886976762183,1
18,0,0
19,23.58990613044321,0
20,1.320806903784888,0
21,18.76497763828681,0
22,4.116299773382536,0
23,18.049919962084434,0
24,20.687379631224072,0
25,23.06114523528744,0
26,19.845271091825108,0
27,23.766447219003336,0
28,21.86252022639914,0
29,23.471661681883177,0
30,13.67102541253295,0
31,21.8776634980549,0
32,16.107831316593117,0
33,22.07870551486979,0
34,21.254648280875372,0
