node,generation,is_leaf
0,58.36042008878955,1
1,58.36042008878957,1
2,58.36042008878956,1
3,58.36042008878956,1
4,58.36042008878956,1
5,58.36042008878956,1
6,58.360420088789546,1
7,58.36042008878956,1
8,58.36042008878957,1
9,58.36042008878956,1
10,58.360420088789546,1
11,58.36042008878957,1
12,58.36042008878957,1
13,58.36042008878955,1
14,58.36042008878955,1
15,58.36042008878956,1
16,58.36042008878955,1
17,58.36042008878956,1
18,58.36042008878956,1
19,58.36042008878956,1
20,58.36042008878956,1
21,58.36042008878956,1
22,58.36042008878955,1
23,58.36042008878956,1
24,58.36042008878957,1
25,58.36042008878956,1
26,58.36042008878956,1
27,58.36042008878956,1
28,58.36042008878956,1
29,58.36042008878956,1
30,58.36042008878956,1
31,58.36042008878956,1
32,58.36042008878956,1
33,58.360420088789546,1
34,58.36042008878956,1
35,58.36042008878956,1
36,58.36042008878956,1
37,58.36042008878956,1
38,58.36042008878957,1
39,58.36042008878956,1
40,58.36042008878956,1
41,58.36042008878956,1
42,58.36042008878956,1
43,58.36042008878956,1
44,58.36042008878956,1
45,58.360420088789546,1
46,58.36042008878956,1
47,58.36042008878956,1
48,58.36042008878957,1
49,58.36042008878956,1
50,58.36042008878955,1
51,58.36042008878956,1
52,58.36042008878957,1
53,58.36042008878956,1
54,58.36042008878956,1
55,58.36042008878955,1
56,58.36042008878956,1
57,0,0
58,3.960510926132244,0
59,18.75251482737317,0
60,32.685331877185945,0
61,42.12899532840753,0
62,46.331425058479404,0
63,53.57443629699362,0
64,42.07669873240734,0
65,50.47057195039332,0
66,51.38843261096729,0
67,53.843563343831406,0
68,23.28044771145099,0
69,45.618949754744236,0
70,35.735358532884405,0
71,51.2792487520996,0
72,47.144208774153924,0
73,15.17270217500986,0
74,20.093595668277317,0
75,1.2385636122261943,0
76,8.325364133691515,0
77,25.885913782192183,0
78,33.28208221342449,0
79,36.07527296188252,0
80,45.23873780953559,0
81,15.222663819266195,0
82,29.312770906538436,0
83,27.838235406639054,0
84,39.55527376262498,0
85,54.40323497202381,0
86,7.63853570807381,0
87,19.304643317561222,0
88,34.278937274886395,0
89,54.08276211686945,0
90,39.78602395354764,0
91,47.23973799111834,0
92,47.51388485246751,0
93,10.597280099172927,0
94,45.29864466956037,0
95,17.00963082820556,0
96,23.40468682473452,0
97,46.229938671846035,0
98,32.35858118084102,0
99,41.02602839173353,0
100,19.999824323585038,0
101,24.045608843305622,0
102,31.21242233337382,0
103,36.76967894564085,0
104,47.151380128716994,0
105,52.8158490274538,0
106,52.796786235665685,0
107,41.9228132513785,0
108,52.009529392701836,0
109,22.53192319118957,0
110,42.92572924459014,0
111,36.44486098518641,0
112,41.392154913706456,0
