node,generation,is_leaf
0,40.29597183687003,1
1,40.295971836870024,1
2,40.29597183687002,1
3,40.295971836870024,1
4,40.295971836870024,1
5,40.295971836870024,1
6,40.295971836870024,1
7,40.295971836870024,1
8,40.295971836870024,1
9,40.29597183687003,1
10,40.295971836870024,1
11,40.295971836870024,1
12,40.295971836870024,1
13,40.295971836870024,1
14,40.295971836870024,1
15,40.295971836870024,1
16,40.295971836870024,1
17,40.295971836870024,1
18,40.295971836870024,1
19,40.295971836870024,1
20,40.295971836870024,1
21,40.29597183687002,1
22,40.295971836870024,1
23,40.295971836870024,1
24,40.295971836870024,1
25,40.295971836870024,1
26,40.295971836870024,1
27,40.29597183687002,1
28,40.295971836870024,1
29,40.29597183687002,1
30,40.295971836870024,1
31,40.295971836870024,1
32,40.295971836870024,1
33,40.29597183687003,1
34,40.295971836870024,1
35,40.295971836870024,1
36,40.29597183687002,1
37,40.295971836870024,1
38,40.295971836870024,1
39,40.29597183687003,1
40,40.295971836870024,1
41,40.29597183687002,1
42,40.295971836870024,1
43,40.295971836870024,1
44,40.29597183687003,1
45,40.295971836870024,1
46,40.295971836870024,1
47,40.295971836870024,1
48,40.295971836870024,1
49,40.295971836870024,1
50,40.295971836870024,1
51,40.295971836870024,1
52,40.295971836870024,1
53,40.295971836870024,1
54,40.295971836870024,1
55,40.295971836870024,1
56,40.295971836870024,1
57,40.29597183687002,1
58,40.295971836870024,1
59,40.295971836870024,1
60,40.29597183687002,1
61,40.295971836870024,1
62,40.295971836870024,1
63,40.295971836870024,1
64,40.29597183687003,1
65,40.29597183687003,1
66,40.295971836870024,1
67,40.295971836870024,1
68,40.295971836870024,1
69,40.295971836870024,1
70,40.295971836870024,1
71,40.29597183687003,1
72,40.295971836870024,1
73,40.295971836870024,1
74,40.295971836870024,1
75,40.295971836870024,1
76,40.295971836870024,1
77,40.295971836870024,1
78,40.295971836870024,1
79,40.295971836870024,1
80,40.295971836870024,1
81,40.29597183687003,1
82,40.295971836870024,1
83,40.29597183687002,1
84,40.295971836870024,1
85,40.295971836870024,1
86,40.295971836870024,1
87,40.295971836870024,1
88,40.295971836870024,1
89,40.29597183687002,1
90,40.295971836870024,1
91,40.295971836870024,1
92,40.295971836870024,1
93,40.295971836870024,1
94,40.295971836870024,1
95,40.295971836870024,1
96,40.29597183687002,1
97,40.295971836870024,1
98,40.295971836870024,1
99,40.29597183687002,1
100,40.295971836870024,1
101,40.29597183687003,1
102,40.295971836870024,1
103,40.295971836870024,1
104,40.295971836870024,1
105,40.295971836870024,1
106,40.295971836870024,1
107,40.295971836870024,1
108,40.295971836870024,1
109,40.295971836870024,1
110,40.295971836870024,1
111,40.295971836870024,1
112,40.295971836870024,1
113,40.295971836870024,1
114,40.295971836870024,1
115,40.295971836870024,1
116,40.295971836870024,1
117,40.295971836870024,1
118,40.295971836870024,1
119,40.295971836870024,1
120,40.295971836870024,1
121,40.295971836870024,1
122,40.295971836870024,1
123,40.295971836870024,1
124,40.29597183687002,1
125,40.295971836870024,1
126,40.295971836870024,1
127,40.29597183687002,1
128,40.295971836870024,1
129,40.295971836870024,1
130,40.295971836870024,1
131,40.29597183687002,1
132,40.295971836870024,1
133,40.295971836870024,1
134,40.295971836870024,1
135,40.295971836870024,1
136,40.295971836870024,1
137,40.295971836870024,1
138,40.295971836870024,1
139,40.295971836870024,1
140,40.29597183687003,1
141,40.295971836870024,1
142,40.295971836870024,1
143,40.295971836870024,1
144,40.295971836870024,1
145,40.295971836870024,1
146,40.29597183687003,1
147,40.29597183687002,1
148,40.29597183687003,1
149,40.295971836870024,1
150,40.295971836870024,1
151,40.295971836870024,1
152,40.295971836870024,1
153,40.295971836870024,1
154,40.29597183687003,1
155,40.295971836870024,1
156,40.295971836870024,1
157,40.295971836870024,1
158,40.295971836870024,1
159,40.29597183687002,1
160,40.295971836870024,1
161,40.295971836870024,1
162,40.29597183687002,1
163,40.295971836870024,1
164,40.295971836870024,1
165,40.295971836870024,1
166,40.295971836870024,1
167,40.295971836870024,1
168,40.295971836870024,1
169,40.295971836870024,1
170,40.295971836870024,1
171,40.295971836870024,1
172,40.295971836870024,1
173,40.295971836870024,1
174,40.295971836870024,1
175,40.295971836870024,1
176,40.295971836870024,1
177,40.295971836870024,1
178,40.295971836870024,1
179,40.295971836870024,1
180,40.295971836870024,1
181,40.295971836870024,1
182,40.295971836870024,1
183,40.295971836870024,1
184,40.295971836870024,1
185,40.295971836870024,1
186,40.295971836870024,1
187,40.29597183687003,1
188,40.295971836870024,1
189,40.295971836870024,1
190,40.295971836870024,1
191,40.295971836870024,1
192,40.295971836870024,1
193,40.295971836870024,1
194,40.295971836870024,1
195,40.295971836870024,1
196,40.295971836870024,1
197,40.295971836870024,1
198,40.295971836870024,1
199,40.295971836870024,1
200,40.295971836870024,1
201,40.295971836870024,1
202,40.295971836870024,1
203,40.295971836870024,1
204,40.295971836870024,1
205,40.295971836870024,1
206,40.295971836870024,1
207,40.295971836870024,1
208,40.295971836870024,1
209,40.29597183687002,1
210,40.295971836870024,1
211,40.295971836870024,1
212,40.295971836870024,1
213,40.295971836870024,1
214,40.295971836870024,1
215,40.295971836870024,1
216,40.295971836870024,1
217,40.295971836870024,1
218,40.295971836870024,1
219,40.295971836870024,1
220,40.295971836870024,1
221,40.295971836870024,1
222,40.295971836870024,1
223,40.295971836870024,1
224,40.295971836870024,1
225,40.295971836870024,1
226,40.29597183687002,1
227,40.29597183687002,1
228,40.295971836870024,1
229,40.295971836870024,1
230,40.295971836870024,1
231,40.295971836870024,1
232,40.295971836870024,1
233,40.295971836870024,1
234,40.295971836870024,1
235,40.295971836870024,1
236,40.295971836870024,1
237,40.295971836870024,1
238,40.295971836870024,1
239,40.295971836870024,1
240,40.295971836870024,1
241,40.29597183687003,1
242,40.295971836870024,1
243,40.295971836870024,1
244,40.295971836870024,1
245,40.295971836870024,1
246,40.295971836870024,1
247,40.295971836870024,1
248,40.295971836870024,1
249,40.29597183687002,1
250,40.295971836870024,1
251,40.295971836870024,1
252,40.295971836870024,1
253,40.29597183687003,1
254,40.295971836870024,1
255,40.295971836870024,1
256,40.295971836870024,1
257,40.295971836870024,1
258,40.295971836870024,1
259,40.295971836870024,1
260,40.295971836870024,1
261,40.295971836870024,1
262,40.29597183687003,1
263,40.295971836870024,1
264,40.295971836870024,1
265,40.295971836870024,1
266,40.295971836870024,1
267,40.295971836870024,1
268,40.29597183687003,1
269,40.295971836870024,1
270,40.29597183687002,1
271,40.295971836870024,1
272,40.295971836870024,1
273,40.295971836870024,1
274,40.295971836870024,1
275,40.29597183687003,1
276,40.295971836870024,1
277,40.295971836870024,1
278,40.295971836870024,1
279,40.295971836870024,1
280,40.295971836870024,1
281,40.295971836870024,1
282,40.295971836870024,1
283,40.295971836870024,1
284,40.295971836870024,1
285,40.29597183687002,1
286,40.295971836870024,1
287,40.295971836870024,1
288,40.295971836870024,1
289,40.295971836870024,1
290,40.295971836870024,1
291,40.295971836870024,1
292,40.295971836870024,1
293,40.295971836870024,1
294,40.29597183687003,1
295,40.29597183687003,1
296,40.29597183687003,1
297,40.295971836870024,1
298,40.295971836870024,1
299,40.295971836870024,1
300,40.295971836870024,1
301,40.295971836870024,1
302,40.295971836870024,1
303,40.295971836870024,1
304,40.295971836870024,1
305,40.295971836870024,1
306,40.295971836870024,1
307,40.295971836870024,1
308,40.29597183687002,1
309,40.295971836870024,1
310,40.295971836870024,1
311,40.295971836870024,1
312,40.295971836870024,1
313,40.295971836870024,1
314,40.295971836870024,1
315,40.295971836870024,1
316,40.295971836870024,1
317,40.295971836870024,1
318,40.295971836870024,1
319,40.295971836870024,1
320,40.295971836870024,1
321,40.295971836870024,1
322,40.295971836870024,1
323,40.295971836870024,1
324,40.295971836870024,1
325,40.295971836870024,1
326,40.295971836870024,1
327,40.295971836870024,1
328,40.29597183687003,1
329,40.295971836870024,1
330,40.295971836870024,1
331,40.295971836870024,1
332,40.295971836870024,1
333,40.295971836870024,1
334,40.295971836870024,1
335,40.295971836870024,1
336,40.295971836870024,1
337,40.29597183687002,1
338,40.295971836870024,1
339,40.295971836870024,1
340,40.295971836870024,1
341,40.295971836870024,1
342,40.295971836870024,1
343,40.295971836870024,1
344,40.29597183687003,1
345,40.295971836870024,1
346,40.295971836870024,1
347,40.295971836870024,1
348,40.29597183687002,1
349,40.295971836870024,1
350,40.295971836870024,1
351,40.295971836870024,1
352,40.29597183687003,1
353,40.295971836870024,1
354,40.29597183687002,1
355,40.295971836870024,1
356,40.295971836870024,1
357,40.295971836870024,1
358,40.295971836870024,1
359,40.295971836870024,1
360,40.295971836870024,1
361,40.295971836870024,1
362,40.295971836870024,1
363,40.295971836870024,1
364,40.295971836870024,1
365,40.295971836870024,1
366,40.295971836870024,1
367,40.295971836870024,1
368,40.295971836870024,1
369,40.295971836870024,1
370,40.29597183687002,1
371,40.295971836870024,1
372,40.295971836870024,1
373,40.295971836870024,1
374,40.295971836870024,1
375,40.295971836870024,1
376,40.295971836870024,1
377,40.295971836870024,1
378,40.295971836870024,1
379,40.295971836870024,1
380,40.295971836870024,1
381,40.295971836870024,1
382,40.295971836870024,1
383,40.295971836870024,1
384,40.295971836870024,1
385,40.295971836870024,1
386,40.295971836870024,1
387,40.295971836870024,1
388,40.295971836870024,1
389,40.295971836870024,1
390,40.295971836870024,1
391,40.295971836870024,1
392,40.295971836870024,1
393,40.295971836870024,1
394,40.295971836870024,1
395,40.295971836870024,1
396,40.295971836870024,1
397,40.295971836870024,1
398,40.295971836870024,1
399,40.295971836870024,1
400,40.295971836870024,1
401,40.295971836870024,1
402,40.295971836870024,1
403,40.295971836870024,1
