node,generation,is_leaf
0,29.120975210413377,1
1,29.12097521041338,1
2,29.120975210413377,1
3,29.120975210413377,1
4,29.120975210413377,1
5,29.120975210413377,1
6,29.120975210413377,1
7,29.120975210413377,1
8,29.120975210413377,1
9,29.120975210413377,1
10,29.120975210413377,1
11,29.120975210413373,1
12,29.120975210413377,1
13,29.120975210413373,1
14,29.120975210413373,1
15,29.120975210413377,1
16,29.120975210413377,1
17,29.12097521041338,1
18,29.120975210413373,1
19,29.120975210413377,1
20,29.12097521041338,1
21,29.120975210413377,1
22,29.120975210413377,1
23,29.12097521041338,1
24,29.120975210413377,1
25,29.120975210413377,1
26,29.120975210413377,1
27,29.120975210413377,1
28,29.120975210413373,1
29,29.120975210413377,1
30,29.120975210413377,1
31,29.120975210413377,1
32,29.120975210413377,1
33,29.12097521041338,1
34,29.120975210413377,1
35,29.120975210413377,1
36,29.120975210413377,1
37,29.120975210413377,1
38,29.120975210413377,1
39,29.120975210413377,1
40,29.12097521041338,1
41,29.120975210413377,1
42,29.120975210413373,1
43,29.120975210413377,1
44,29.120975210413377,1
45,29.12097521041338,1
46,29.120975210413377,1
47,29.120975210413377,1
48,29.120975210413377,1
49,29.120975210413377,1
50,29.120975210413373,1
51,29.12097521041338,1
52,29.120975210413377,1
53,29.120975210413377,1
54,29.120975210413377,1
55,29.120975210413373,1
56,29.120975210413377,1
57,29.120975210413377,1
58,29.120975210413377,1
59,29.120975210413377,1
60,29.120975210413377,1
61,29.120975210413377,1
62,29.120975210413377,1
63,29.120975210413377,1
64,29.120975210413377,1
65,29.120975210413377,1
66,29.120975210413377,1
67,29.120975210413377,1
68,29.120975210413377,1
69,29.120975210413377,1
70,29.12097521041338,1
71,29.120975210413377,1
72,29.120975210413377,1
73,29.120975210413377,1
74,29.12097521041338,1
75,29.120975210413377,1
76,29.120975210413373,1
77,29.120975210413377,1
78,29.120975210413377,1
79,29.120975210413377,1
80,29.120975210413377,1
81,29.120975210413377,1
82,29.12097521041338,1
83,29.12097521041338,1
84,29.120975210413377,1
85,29.120975210413377,1
86,0,0
87,2.3787367541594655,0
88,7.77090570071849,0
89,10.721078246812333,0
90,17.637683549968322,0
91,24.36043881927131,0
92,26.073852017623434,0
93,14.600969611586583,0
94,10.076931045610408,0
95,11.529805676082688,0
96,14.052068617556467,0
97,16.9413133809595,0
98,21.556531156152264,0
99,10.407664005975274,0
100,17.665401614739608,0
101,12.581612847012085,0
102,18.995189603701405,0
103,23.558655422000317,0
104,4.3451071174517395,0
105,9.719128573041992,0
106,13.323140975362913,0
107,17.6143810826316,0
108,23.829139394384278,0
109,23.802713920298974,0
110,12.432914379483424,0
111,16.228158744464736,0
112,20.259169348487912,0
113,21.486853041489,0
114,24.011236612213956,0
115,14.983024294291736,0
116,20.58724067369875,0
117,24.150095517376183,0
118,20.30617038881399,0
119,23.157850224685035,0
120,9.021189496729473,0
121,17.778064400368425,0
122,23.8768354846046,0
123,23.445653314599973,0
124,1.1894692397130449,0
125,7.5321941243145965,0
126,11.15577860969075,0
127,17.436129109823348,0
128,24.080278734089,0
129,23.063067948797375,0
130,15.407513539391704,0
131,20.908743529881562,0
132,23.56051237802338,0
133,16.003974391488022,0
134,20.965301099735576,0
135,24.06351291218238,0
136,8.458220605077294,0
137,13.90114274741854,0
138,14.601955444850791,0
139,18.28341679987625,0
140,24.535317672161213,0
141,21.46942508753701,0
142,23.895185644335754,0
143,12.472767493538978,0
144,17.55234769635147,0
145,21.409423408890646,0
146,24.30731197878115,0
147,18.5978014478184,0
148,24.329936143113564,0
149,23.690292151151823,0
150,15.202617740297342,0
151,21.775655907346803,0
152,24.64811962734451,0
153,17.761693727762413,0
154,20.82842030265798,0
155,24.100366091626146,0
156,20.536437562905164,0
157,23.2915663305649,0
158,3.208792075655392,0
159,9.675657291048271,0
160,22.27476933585946,0
161,4.950917655304657,0
162,11.279928508339527,0
163,16.46571176136521,0
164,21.43980177068746,0
165,9.187154989334502,0
166,14.174702209730444,0
167,25.99541134096529,0
168,19.874025777563723,0
169,24.71835377109859,0
170,24.426502412915813,0
