node,generation,is_leaf
0,24.30198780384757,1
1,24.30198780384757,1
2,24.301987803847574,1
3,24.30198780384757,1
4,24.30198780384757,1
5,24.301987803847567,1
6,24.30198780384757,1
7,24.30198780384757,1
8,24.30198780384757,1
9,24.30198780384757,1
10,24.301987803847567,1
11,24.30198780384757,1
12,24.30198780384757,1
13,24.301987803847574,1
14,24.30198780384757,1
15,24.30198780384757,1
16,24.301987803847574,1
17,24.301987803847567,1
18,24.30198780384757,1
19,24.301987803847567,1
20,24.30198780384757,1
21,24.30198780384757,1
22,24.301987803847567,1
23,24.30198780384757,1
24,24.301987803847567,1
25,24.30198780384757,1
26,24.30198780384757,1
27,24.30198780384757,1
28,24.30198780384757,1
29,24.30198780384757,1
30,24.301987803847567,1
31,24.30198780384757,1
32,24.30198780384757,1
33,24.30198780384757,1
34,24.30198780384757,1
35,24.30198780384757,1
36,24.30198780384757,1
37,24.30198780384757,1
38,24.30198780384757,1
39,24.30198780384757,1
40,0,0
41,5.100213732986607,0
42,7.376658157172873,0
43,9.772316675964472,0
44,13.281093127330122,0
45,15.139001205804794,0
46,19.999777455718267,0
47,19.59043705480981,0
48,14.714485774781345,0
49,16.51306740079079,0
50,17.290474845697034,0
51,19.51053764175082,0
52,13.219569679662744,0
53,17.090191748400382,0
54,20.040341648441537,0
55,9.496330400867757,0
56,14.023364524229658,0
57,19.108156744867838,0
58,18.209302192943674,0
59,20.343444057187938,0
60,5.26971647296406,0
61,10.640130686330284,0
62,18.655310319054013,0
63,11.443815444728282,0
64,15.201326571944042,0
65,20.150706929042123,0
66,20.123666215903256,0
67,10.074136767804026,0
68,14.070360559501228,0
69,19.205995972359815,0
70,19.16943159000732,0
71,13.181450924156419,0
72,19.119868529533232,0
73,18.661175696674583,0
74,3.7489435048513364,0
75,8.344787089812943,0
76,21.337958406789035,0
77,13.210047480068585,0
78,6.385262850690413,0
