Name of tips,Number of mutations
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1106_20454_16405_3,8
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1106_20831_8347_3,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1106_21115_15535_3,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1106_24548_18687_5,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1106_24815_12894_4,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1106_4294_7963_2,11
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1106_5917_17173_2,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1106_8228_13607_2,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1106_8333_6566_3,6
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1106_8569_9109_3,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1106_9272_6109_3,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1106_9569_8484_2,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1106_9899_19155_3,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_11739_13777_3,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_13013_3479_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_13885_19123_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_18769_18290_2,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_19361_10061_2,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_20194_4702_3,9
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_22625_17995_4,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_23308_18485_4,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_24538_9106_3,13
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_24836_10311_2,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_24913_14038_2,6
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_25212_11283_2,8
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_25921_4552_3,9
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_26686_10930_2,1
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_28348_9593_2,6
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_5181_11811_2,1
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_5312_9190_3,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_6360_11880_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_6513_11634_2,9
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_7679_16060_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_7793_6835_3,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_8043_10877_2,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_8124_9335_3,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_8877_3666_4,8
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_9173_4850_3,8
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_9395_16894_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_9425_9925_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1107_9757_17705_3,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_10484_6322_3,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_11253_15017_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_11769_5614_4,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_13548_21569_3,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_14461_2913_3,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_14909_14413_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_15667_4632_3,12
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_16305_20436_3,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_18632_24521_2,18
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_21833_10882_2,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_21878_10759_4,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_22367_18076_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_22825_15757_3,6
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_23751_11529_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_24783_13552_2,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_25117_17289_3,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_25604_4191_2,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_25631_6195_2,14
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_26766_7097_4,10
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_28372_12031_3,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_7530_18712_2,8
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_9187_11066_2,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1108_9216_18090_2,8
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_10125_3117_2,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_11167_12794_2,6
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_12669_9350_3,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_13742_21108_3,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_14056_7474_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_14905_11639_2,1
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_16371_10974_3,8
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_17017_17300_5,10
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_17764_13338_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_20410_4937_2,19
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_22608_3103_5,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_24789_21612_2,10
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_25040_17910_3,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_28985_10332_3,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_29258_15173_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_5939_20341_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_6208_18871_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_7341_20458_3,6
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_8143_20203_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1109_8951_9383_4,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_10067_19179_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_10534_6202_4,8
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_13861_18700_3,8
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_14850_20628_3,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_15721_16475_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_19349_2716_2,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_20233_3408_3,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_21389_17304_2,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_21970_17475_3,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_23335_6914_2,22
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_23740_5585_3,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_24732_9627_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_25167_8020_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_25469_10217_4,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_2553_13609_2,13
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_3170_14584_4,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_6559_23532_2,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_7358_17863_2,8
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_7900_9178_4,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_7955_15132_2,6
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1110_8737_14274_3,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_10106_15795_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_10508_14030_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_12606_14606_3,8
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_12655_12499_2,6
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_12750_14804_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_13150_17030_2,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_13583_10837_3,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_15437_21029_2,11
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_15715_20428_3,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_17057_18103_4,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_19569_17902_2,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_20216_16449_2,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_20228_10085_4,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_20378_9803_2,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_20868_9422_2,1
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_21427_20347_3,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_22051_15463_2,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_22170_1905_3,8
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_23076_19503_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_24256_18664_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_28548_9118_2,12
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_3779_14084_4,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_3947_8851_2,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_4370_14405_3,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_5896_6983_3,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_6411_19380_3,6
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_6747_10179_2,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_8298_18762_3,8
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1111_9461_19492_2,6
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1112_10115_7967_3,20
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1112_10475_7158_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1112_14049_20366_2,6
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1112_14333_20621_3,6
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1112_15599_20417_3,8
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1112_17035_20844_2,1
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1112_17926_20819_2,6
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1112_19350_14524_2,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1112_21882_7868_2,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1112_22460_19846_2,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1112_22811_20270_3,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1112_23090_9424_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1112_24071_13196_2,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1112_5627_14621_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1112_7721_11217_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1112_7776_18105_3,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1112_9569_20720_2,13
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_10862_5773_2,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_11542_4710_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_11776_12919_2,6
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_11955_10647_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_12131_4099_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_13317_3006_2,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_14659_15302_2,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_14693_7706_3,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_15011_9449_2,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_18715_1300_3,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_18758_11341_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_19319_14329_2,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_19413_10468_2,12
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_20114_2658_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_20528_11570_3,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_20723_19627_4,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_21022_21232_2,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_21978_5523_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_26514_4414_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_3803_18519_3,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_6674_13292_2,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_7353_12150_2,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_8802_7896_3,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1113_9723_16719_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_11208_7557_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_11856_9348_3,12
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_12235_1298_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_12370_15807_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_12639_6212_3,9
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_12830_21755_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_13006_10587_3,9
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_13019_5768_2,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_15569_8686_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_16559_10465_2,21
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_17038_20213_2,25
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_17418_21234_2,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_18706_5692_2,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_21828_9054_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_25525_14839_2,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_27335_11895_3,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_28437_16018_5,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_28683_16183_3,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_3796_19713_2,1
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_5636_14573_2,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_6085_7375_2,12
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_7876_20143_3,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1114_9568_6493_3,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_10908_19503_2,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_12389_15651_3,21
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_14161_9940_4,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_15762_3704_3,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_16071_10161_3,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_17179_15023_3,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_17493_22829_2,8
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_17520_9706_2,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_17786_17607_2,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_17989_16567_3,8
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_18307_10137_2,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_20038_18448_3,8
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_22493_19917_3,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_23367_14345_3,10
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_23925_9327_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_25172_7436_2,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_26004_4211_3,9
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_7212_17137_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_7613_14371_3,8
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_7935_10801_3,3
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1115_8131_19292_3,6
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1116_10443_18417_2,5
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1116_12583_8614_3,7
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1116_13359_15227_4,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1116_13420_4502_2,2
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1116_14468_9192_3,4
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1116_14831_9334_2,6
M1Dl33_bc1_M04670_41_000000000-JNYHM_1_1116_14869_6890_2,5
