"Name of tips","Number of mutations"
"M3D13_bc1_M03320_18_000000000-JJCML_1_1104_13959_9619_2",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1104_14880_6428_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1104_14928_3072_2",9
"M3D13_bc1_M03320_18_000000000-JJCML_1_1104_15209_8268_2",11
"M3D13_bc1_M03320_18_000000000-JJCML_1_1104_16829_15737_2",14
"M3D13_bc1_M03320_18_000000000-JJCML_1_1104_17936_7044_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1104_19766_6283_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1104_20911_9861_2",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1104_2495_8925_2",16
"M3D13_bc1_M03320_18_000000000-JJCML_1_1104_25467_16230_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1104_25587_15146_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1104_27017_16788_2",14
"M3D13_bc1_M03320_18_000000000-JJCML_1_1104_4774_12634_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1104_5067_10497_2",13
"M3D13_bc1_M03320_18_000000000-JJCML_1_1104_7849_14079_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_10389_16279_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_10769_11370_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_11790_17852_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_12361_3285_2",17
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_13648_14033_2",8
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_13870_13854_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_14788_19232_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_15925_9866_2",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_17132_2101_2",9
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_18707_13995_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_18799_10126_2",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_20147_4145_3",13
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_20812_5984_2",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_22578_16147_2",14
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_24315_7838_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_25890_12730_2",11
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_27482_14144_3",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_3058_11809_2",12
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_3728_19131_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_4432_15562_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_5670_18397_3",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_6526_13961_2",13
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_7794_4676_2",14
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_9097_11618_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_9418_3833_2",11
"M3D13_bc1_M03320_18_000000000-JJCML_1_1105_9738_13317_4",1
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_10278_9881_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_10436_4798_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_14042_19388_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_14310_21915_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_14785_2910_3",8
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_14810_15598_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_15395_1729_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_15770_5133_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_16128_18841_3",12
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_18425_12519_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_19460_12814_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_19858_23693_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_19928_11366_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_20586_18223_3",13
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_21098_4077_2",9
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_24147_8941_2",8
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_24754_9967_2",11
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_24792_10542_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1106_5943_20129_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1107_12133_19206_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1107_12142_13421_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1107_12748_3897_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1107_14094_13812_2",12
"M3D13_bc1_M03320_18_000000000-JJCML_1_1107_14121_18077_2",19
"M3D13_bc1_M03320_18_000000000-JJCML_1_1107_14607_19861_2",11
"M3D13_bc1_M03320_18_000000000-JJCML_1_1107_16132_9449_2",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1107_16194_5374_2",11
"M3D13_bc1_M03320_18_000000000-JJCML_1_1107_18487_19689_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1107_18531_18488_3",12
"M3D13_bc1_M03320_18_000000000-JJCML_1_1107_19133_5279_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1107_20181_8270_2",10
"M3D13_bc1_M03320_18_000000000-JJCML_1_1107_20276_18220_2",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1107_20871_17550_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1107_22167_16412_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1107_24016_18245_2",13
"M3D13_bc1_M03320_18_000000000-JJCML_1_1107_25726_5347_3",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1107_3838_16804_4",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1109_10100_4852_2",18
"M3D13_bc1_M03320_18_000000000-JJCML_1_1109_13157_7629_3",8
"M3D13_bc1_M03320_18_000000000-JJCML_1_1109_16729_19017_4",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1109_17114_13288_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1109_18516_13590_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1109_18906_12587_3",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1109_19506_7684_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1109_20973_3725_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1109_22407_7285_2",8
"M3D13_bc1_M03320_18_000000000-JJCML_1_1109_25798_11889_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1109_25826_4342_2",12
"M3D13_bc1_M03320_18_000000000-JJCML_1_1109_4278_10243_3",10
"M3D13_bc1_M03320_18_000000000-JJCML_1_1109_5153_7753_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1109_8184_1975_2",1
"M3D13_bc1_M03320_18_000000000-JJCML_1_1109_8782_16887_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1109_9550_15230_2",9
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_11064_11891_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_11161_3410_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_11695_13752_3",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_11780_9260_3",11
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_13070_14668_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_16692_13603_3",15
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_17767_5742_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_18519_19005_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_19561_19574_2",9
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_20429_6752_3",10
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_21582_4580_2",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_21913_19981_3",12
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_21940_16470_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_21941_13767_3",11
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_22085_7293_5",14
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_25568_8992_2",11
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_26914_17211_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_27975_11478_2",12
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_28675_14818_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_5325_7347_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_6419_12396_2",19
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_6733_8075_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_7003_5154_2",11
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_8747_21105_3",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1110_9867_9258_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_10795_9493_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_11262_8905_3",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_11829_6085_2",15
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_12338_17872_2",9
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_12356_9571_2",1
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_12495_13660_2",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_13824_19392_2",12
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_13829_6068_2",15
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_14590_18822_2",8
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_15257_17425_2",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_15587_5073_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_15761_15719_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_15772_11577_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_15953_17310_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_16278_20758_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_17462_4232_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_19871_9976_2",14
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_20653_14298_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_25166_8970_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_27882_10609_2",15
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_4701_6630_2",9
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_6104_14911_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_6609_20627_2",9
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_8872_9788_2",14
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_8897_16870_2",10
"M3D13_bc1_M03320_18_000000000-JJCML_1_1111_9025_10421_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_11628_21252_2",9
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_11641_19157_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_12430_4557_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_13475_15947_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_14231_21327_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_14367_5935_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_15365_4382_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_15744_14272_2",9
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_16009_6324_2",11
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_17724_8305_2",9
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_19777_12231_2",8
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_19898_11018_2",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_19935_11151_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_22467_5073_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_22780_21442_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_24175_16018_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_24402_10783_3",15
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_25600_15403_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_7167_8069_2",10
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_7282_16048_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1112_9551_18161_4",13
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_10012_8319_2",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_10061_13661_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_11088_5924_2",16
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_11511_20522_2",18
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_12412_12648_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_12575_4250_2",11
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_15235_17817_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_18580_8798_3",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_18948_14415_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_19589_13134_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_23675_16201_2",8
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_24592_4059_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_3694_7270_2",14
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_4447_10548_2",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_6381_11059_2",12
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_7592_17515_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_7816_19866_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_8858_20477_2",11
"M3D13_bc1_M03320_18_000000000-JJCML_1_1113_8919_16962_2",13
"M3D13_bc1_M03320_18_000000000-JJCML_1_1114_10101_9170_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1114_11551_8061_2",12
"M3D13_bc1_M03320_18_000000000-JJCML_1_1114_11747_5621_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1114_12290_11428_2",17
"M3D13_bc1_M03320_18_000000000-JJCML_1_1114_16206_15811_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1114_16557_13386_2",9
"M3D13_bc1_M03320_18_000000000-JJCML_1_1114_16627_5712_2",10
"M3D13_bc1_M03320_18_000000000-JJCML_1_1114_16822_9775_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1114_19629_8363_2",12
"M3D13_bc1_M03320_18_000000000-JJCML_1_1114_21560_2961_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1114_21882_10722_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1114_28594_13095_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1114_5792_20941_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1114_8458_4343_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1115_10348_16716_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1115_17860_4702_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1115_19122_5854_2",11
"M3D13_bc1_M03320_18_000000000-JJCML_1_1115_20055_14254_2",10
"M3D13_bc1_M03320_18_000000000-JJCML_1_1115_20174_11269_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1115_20320_8700_3",18
"M3D13_bc1_M03320_18_000000000-JJCML_1_1115_21694_20037_2",18
"M3D13_bc1_M03320_18_000000000-JJCML_1_1115_21926_16999_3",10
"M3D13_bc1_M03320_18_000000000-JJCML_1_1115_25501_12922_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1115_28210_7389_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1115_4259_19548_2",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1115_8010_17884_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1116_10313_13346_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1116_12643_6542_2",8
"M3D13_bc1_M03320_18_000000000-JJCML_1_1116_12938_7712_2",8
"M3D13_bc1_M03320_18_000000000-JJCML_1_1116_13353_17776_2",19
"M3D13_bc1_M03320_18_000000000-JJCML_1_1116_15128_14362_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1116_17377_12274_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1116_17735_20143_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1116_19396_12882_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1116_20821_19358_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1116_21287_10742_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1116_22395_7082_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1116_24923_12112_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1116_28270_11891_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1116_4620_14703_2",16
"M3D13_bc1_M03320_18_000000000-JJCML_1_1116_6848_11049_2",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1116_8795_6249_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1116_9399_9433_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1117_11538_19256_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1117_11827_12089_4",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1117_12310_1647_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1117_14483_17821_2",19
"M3D13_bc1_M03320_18_000000000-JJCML_1_1117_17245_19753_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_1117_20078_13865_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1117_20581_10475_2",11
"M3D13_bc1_M03320_18_000000000-JJCML_1_1117_21099_4612_2",15
"M3D13_bc1_M03320_18_000000000-JJCML_1_1117_21909_6930_2",13
"M3D13_bc1_M03320_18_000000000-JJCML_1_1117_22301_21055_2",13
"M3D13_bc1_M03320_18_000000000-JJCML_1_1117_25028_9395_2",17
"M3D13_bc1_M03320_18_000000000-JJCML_1_1117_6895_10564_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1117_7004_11870_2",10
"M3D13_bc1_M03320_18_000000000-JJCML_1_1117_7891_14865_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1117_8996_5446_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1118_10723_5637_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1118_12178_6792_2",13
"M3D13_bc1_M03320_18_000000000-JJCML_1_1118_13907_17381_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1118_15534_4097_3",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1118_15883_14419_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1118_16696_15251_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1118_17703_11748_3",14
"M3D13_bc1_M03320_18_000000000-JJCML_1_1118_18455_12898_2",15
"M3D13_bc1_M03320_18_000000000-JJCML_1_1118_22088_12322_2",9
"M3D13_bc1_M03320_18_000000000-JJCML_1_1118_24509_16627_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1118_3099_14714_2",11
"M3D13_bc1_M03320_18_000000000-JJCML_1_1118_3897_13521_2",15
"M3D13_bc1_M03320_18_000000000-JJCML_1_1118_5786_18841_3",9
"M3D13_bc1_M03320_18_000000000-JJCML_1_1118_7177_11498_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_10234_15387_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_11564_14909_2",9
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_11921_19103_2",20
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_12063_12530_2",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_12600_22387_2",18
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_12953_11319_2",8
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_14054_7719_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_14140_3753_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_14324_25071_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_16284_20013_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_18257_3757_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_20421_18873_2",11
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_20998_4522_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_22045_7439_2",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_22973_8328_2",9
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_24187_3575_2",4
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_24911_21659_2",8
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_25172_7013_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_25804_19765_2",7
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_4657_7266_3",13
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_8368_22395_2",2
"M3D13_bc1_M03320_18_000000000-JJCML_1_1119_9467_9133_3",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_2101_12209_11096_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_2101_13861_18199_3",9
"M3D13_bc1_M03320_18_000000000-JJCML_1_2101_15675_15382_2",6
"M3D13_bc1_M03320_18_000000000-JJCML_1_2101_16822_10502_2",5
"M3D13_bc1_M03320_18_000000000-JJCML_1_2101_16838_6655_2",12
"M3D13_bc1_M03320_18_000000000-JJCML_1_2101_16849_11571_2",13
"M3D13_bc1_M03320_18_000000000-JJCML_1_2101_23999_13437_2",3
"M3D13_bc1_M03320_18_000000000-JJCML_1_2101_25616_21492_2",6
