"Name of tips","Number of mutations"
"13A_bc1_M04958_54_000000000-J7Y7F_1_1102_25604_13955_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1102_27022_15075_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1102_27819_11890_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1102_28326_10602_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1102_8767_18478_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1102_8914_9051_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_11899_12202_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_12161_7446_3",7
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_12529_9356_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_14827_8915_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_14880_8476_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_15240_6897_3",7
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_15659_6330_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_15668_8670_3",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_15994_15161_4",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_16298_7914_5",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_19520_10339_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_19713_16601_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_19974_22040_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_20060_18901_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_20604_10530_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_23804_17478_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_24390_8150_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_26243_11841_3",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_7268_11429_3",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1103_7818_14445_7",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_12959_12355_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_13004_12274_5",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_13027_17282_3",11
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_13099_4089_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_13193_18912_7",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_14677_10247_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_15590_15340_5",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_16454_22048_3",7
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_18486_16528_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_19069_9890_5",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_19273_8457_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_19377_14293_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_19524_10737_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_21167_8678_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_23294_11923_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_23660_17916_4",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_24720_10646_3",7
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_25523_14493_4",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_26673_20802_4",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_28378_11667_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1104_8175_15798_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_12630_17452_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_14286_17134_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_14514_5786_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_14729_15511_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_14862_19956_4",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_15456_22080_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_19421_16441_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_19507_21154_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_20900_3260_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_21869_14874_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_22508_8569_3",10
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_23155_3825_4",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_23257_3463_4",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_23587_15807_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_24510_21357_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_25312_22443_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_26057_19368_3",9
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_27135_16815_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_27652_12606_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_6229_16620_3",7
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_7347_17994_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1105_9834_11432_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1106_10053_11589_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1106_18669_16102_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1106_18910_11753_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1106_19050_6585_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1106_24071_3821_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1106_26021_20441_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1106_29250_14801_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_10047_12097_3",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_10224_5047_6",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_10713_5332_3",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_11803_5915_6",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_12222_15907_5",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_15611_6964_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_15846_12973_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_16240_2768_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_17890_14388_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_18250_10754_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_18918_15510_4",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_19260_6168_7",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_20777_10382_3",7
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_21276_19744_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_21687_11267_9",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_22390_5747_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_22759_19291_5",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_24196_20331_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_24656_14438_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_25599_10227_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_25656_12750_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_29376_15460_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_6585_14884_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_8247_18254_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1107_8923_12011_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_11139_5214_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_12309_9440_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_12517_15594_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_13674_10475_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_16447_9003_4",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_17282_13134_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_17767_7554_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_18603_18779_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_21068_6208_3",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_21207_23402_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_21563_21130_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_21777_3964_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_22453_20029_3",8
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_22487_7236_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_24350_9940_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_24385_22593_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_24413_17384_5",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_24870_19164_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_25500_22136_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_25716_5591_7",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_27185_14866_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1108_28585_15215_3",7
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_14028_6233_3",7
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_15469_21021_4",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_15751_13058_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_18124_16162_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_18287_15112_3",7
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_19988_4103_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_20147_21151_5",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_21461_3282_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_22468_20375_3",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_22850_10170_4",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_23218_19853_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_23554_11088_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_24278_20296_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_24498_16795_4",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_25538_4002_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_25577_15937_4",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_25672_6778_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_26743_10965_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_27509_12847_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_28439_11821_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_29302_12957_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_4817_9652_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_7359_2377_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1109_9868_9922_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1110_10043_5018_4",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1110_10523_14948_7",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1110_11821_13677_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1110_17116_16798_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1110_17738_4810_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1110_18280_17172_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1110_18924_15972_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1110_19469_8397_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1110_19549_18839_5",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1110_19819_15946_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1110_21408_15670_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1110_21488_19572_3",8
"13A_bc1_M04958_54_000000000-J7Y7F_1_1110_22060_8017_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1110_22967_17793_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1110_23790_16874_3",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1110_24688_9444_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1110_26898_20549_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1110_7255_19415_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1111_12158_11668_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1111_13555_9049_3",7
"13A_bc1_M04958_54_000000000-J7Y7F_1_1111_17550_5741_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1111_18038_8026_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1111_18375_18491_3",8
"13A_bc1_M04958_54_000000000-J7Y7F_1_1111_19019_2954_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1111_20013_3582_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1111_20552_9112_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1111_21809_12915_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1111_21831_22176_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1111_21847_18637_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1111_22170_12177_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1111_23011_8695_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1111_23640_13350_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1111_25730_8254_3",7
"13A_bc1_M04958_54_000000000-J7Y7F_1_1111_27077_18759_4",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1112_10251_5776_4",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1112_13848_14523_4",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1112_17596_8483_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1112_19079_10532_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1112_20261_16337_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1112_21729_5259_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1112_23735_7668_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1112_25804_17040_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1112_26281_5515_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1112_26712_17498_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1112_7634_11853_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1113_10809_9509_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1113_16511_11518_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1113_17239_4551_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1113_19076_17912_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1113_19183_16698_3",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1113_19940_10727_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1113_20806_21696_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1113_21642_5107_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1113_23478_3231_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1113_24272_3253_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1113_26782_9144_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1113_28314_18530_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1113_28940_16793_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1113_9726_5537_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1114_10324_3950_3",10
"13A_bc1_M04958_54_000000000-J7Y7F_1_1114_10683_2861_5",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1114_10994_9169_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1114_11639_14861_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1114_14799_18793_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1114_15590_16670_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1114_17470_16463_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1114_17958_18825_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1114_20305_9053_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1114_23012_9312_3",7
"13A_bc1_M04958_54_000000000-J7Y7F_1_1114_24357_5773_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1114_24522_3923_4",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1114_25080_6885_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1114_25423_10862_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1114_25731_16144_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1115_11554_18375_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1115_11930_4800_4",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1115_13499_8555_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1115_14198_21116_3",7
"13A_bc1_M04958_54_000000000-J7Y7F_1_1115_14441_17226_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1115_14971_15848_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1115_15906_5018_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1115_18076_20523_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1115_19786_4460_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1115_24574_12513_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1115_25332_8964_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1115_25793_8179_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1115_25987_13829_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1115_26382_8012_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1115_8625_15333_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1116_12078_7991_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1116_12539_17108_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1116_13988_12100_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1116_15411_8108_4",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1116_16280_14748_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1116_18103_8056_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1116_18725_21344_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1116_20999_20899_4",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1116_25773_7746_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1116_28211_9955_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1116_28684_8478_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1116_28995_15961_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1116_6488_12993_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1116_9520_8305_3",10
"13A_bc1_M04958_54_000000000-J7Y7F_1_1117_10451_13808_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1117_11258_9944_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1117_12441_2233_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1117_13733_10759_3",9
"13A_bc1_M04958_54_000000000-J7Y7F_1_1117_16685_10186_4",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1117_18484_5049_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1117_21149_17354_4",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1117_21554_5295_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1117_23717_3104_5",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1117_23803_4987_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1118_18059_19361_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1118_19080_8210_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1118_19669_18279_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1118_19832_18244_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1118_20140_11350_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1118_21743_17821_4",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1118_25766_21240_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_1118_25967_15384_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1118_26778_8166_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1118_27511_10353_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_1118_28402_10875_4",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1118_8472_6709_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1118_9923_13753_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_1119_12518_7196_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1119_14148_5218_3",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1119_14241_17166_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1119_19726_17798_3",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1119_21162_5678_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1119_22638_22794_4",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1119_23559_8543_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_1119_24176_17205_3",1
"13A_bc1_M04958_54_000000000-J7Y7F_1_1119_25500_12547_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_1119_26449_15554_3",16
"13A_bc1_M04958_54_000000000-J7Y7F_1_1119_27157_20769_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_2101_13260_8283_3",7
"13A_bc1_M04958_54_000000000-J7Y7F_1_2101_16510_15906_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_2102_10967_6085_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_2102_17938_6067_4",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_2102_18129_12787_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_2102_22594_8958_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_2102_23203_8145_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_2103_14235_5263_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_2103_19777_14256_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_2103_20785_10914_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_2103_27147_13255_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_2104_15669_16747_3",7
"13A_bc1_M04958_54_000000000-J7Y7F_1_2104_16626_10696_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_2104_24503_21713_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_2104_27628_10716_4",7
"13A_bc1_M04958_54_000000000-J7Y7F_1_2104_28300_9792_3",6
"13A_bc1_M04958_54_000000000-J7Y7F_1_2104_8096_10610_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_2105_11596_13102_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_2105_13759_5850_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_2105_14189_7899_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_2105_15667_3930_3",8
"13A_bc1_M04958_54_000000000-J7Y7F_1_2105_22944_13822_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_2105_23115_10891_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_2105_26215_22372_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_2106_18314_12351_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_2106_18441_6720_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_2106_20383_13255_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_2106_21236_13378_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_2106_24418_22554_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_2106_25913_11267_3",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_2106_7507_13366_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_2106_8968_6761_3",3
"13A_bc1_M04958_54_000000000-J7Y7F_1_2107_10094_14155_4",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_2107_14326_14624_3",7
"13A_bc1_M04958_54_000000000-J7Y7F_1_2107_15988_12471_4",2
"13A_bc1_M04958_54_000000000-J7Y7F_1_2107_18101_20499_3",5
"13A_bc1_M04958_54_000000000-J7Y7F_1_2107_24188_9037_3",4
"13A_bc1_M04958_54_000000000-J7Y7F_1_2108_12035_13019_3",5
