Name of tips,Number of mutations
23_bc1_M03320_127_000000000-JHJF3_1_1105_15773_12304_3,20
23_bc1_M03320_127_000000000-JHJF3_1_1105_15892_12025_6,19
23_bc1_M03320_127_000000000-JHJF3_1_1105_15920_7926_4,10
23_bc1_M03320_127_000000000-JHJF3_1_1105_15922_8335_4,20
23_bc1_M03320_127_000000000-JHJF3_1_1105_16028_24487_3,16
23_bc1_M03320_127_000000000-JHJF3_1_1105_16308_7761_3,17
23_bc1_M03320_127_000000000-JHJF3_1_1105_16748_20750_3,18
23_bc1_M03320_127_000000000-JHJF3_1_1105_16769_21329_3,11
23_bc1_M03320_127_000000000-JHJF3_1_1105_17192_7449_3,17
23_bc1_M03320_127_000000000-JHJF3_1_1105_17294_8874_5,14
23_bc1_M03320_127_000000000-JHJF3_1_1105_17352_8439_5,10
23_bc1_M03320_127_000000000-JHJF3_1_1105_17954_13013_3,13
23_bc1_M03320_127_000000000-JHJF3_1_1105_18979_20664_3,13
23_bc1_M03320_127_000000000-JHJF3_1_1105_2008_11856_4,10
23_bc1_M03320_127_000000000-JHJF3_1_1105_20256_13704_5,15
23_bc1_M03320_127_000000000-JHJF3_1_1105_20524_12301_4,5
23_bc1_M03320_127_000000000-JHJF3_1_1105_20582_15310_9,15
23_bc1_M03320_127_000000000-JHJF3_1_1105_21653_14534_3,17
23_bc1_M03320_127_000000000-JHJF3_1_1105_21679_16277_5,8
23_bc1_M03320_127_000000000-JHJF3_1_1105_21722_21349_3,10
23_bc1_M03320_127_000000000-JHJF3_1_1105_22043_17235_3,6
23_bc1_M03320_127_000000000-JHJF3_1_1105_22137_14862_3,11
23_bc1_M03320_127_000000000-JHJF3_1_1105_22824_19046_4,10
23_bc1_M03320_127_000000000-JHJF3_1_1105_23069_10778_5,11
23_bc1_M03320_127_000000000-JHJF3_1_1105_23841_20905_4,13
23_bc1_M03320_127_000000000-JHJF3_1_1105_24353_17996_6,11
23_bc1_M03320_127_000000000-JHJF3_1_1105_24838_12984_4,13
23_bc1_M03320_127_000000000-JHJF3_1_1105_24916_12656_3,14
23_bc1_M03320_127_000000000-JHJF3_1_1105_25329_17869_4,4
23_bc1_M03320_127_000000000-JHJF3_1_1105_26641_18295_4,8
23_bc1_M03320_127_000000000-JHJF3_1_1105_27838_8035_4,16
23_bc1_M03320_127_000000000-JHJF3_1_1105_5574_10947_4,9
23_bc1_M03320_127_000000000-JHJF3_1_1105_5998_11768_4,11
23_bc1_M03320_127_000000000-JHJF3_1_1105_6372_11426_7,15
23_bc1_M03320_127_000000000-JHJF3_1_1105_6501_17088_3,7
23_bc1_M03320_127_000000000-JHJF3_1_1105_6610_17494_4,12
23_bc1_M03320_127_000000000-JHJF3_1_1105_8615_5241_6,8
23_bc1_M03320_127_000000000-JHJF3_1_1105_9047_16511_3,9
23_bc1_M03320_127_000000000-JHJF3_1_1105_9992_10059_4,13
23_bc1_M03320_127_000000000-JHJF3_1_1106_10411_7994_4,17
23_bc1_M03320_127_000000000-JHJF3_1_1106_10481_13053_5,6
23_bc1_M03320_127_000000000-JHJF3_1_1106_10710_13691_5,11
23_bc1_M03320_127_000000000-JHJF3_1_1106_11082_8354_7,14
23_bc1_M03320_127_000000000-JHJF3_1_1106_11097_18648_7,10
23_bc1_M03320_127_000000000-JHJF3_1_1106_11317_19483_3,12
23_bc1_M03320_127_000000000-JHJF3_1_1106_11637_18493_3,16
23_bc1_M03320_127_000000000-JHJF3_1_1106_12325_20383_5,21
23_bc1_M03320_127_000000000-JHJF3_1_1106_12875_19746_5,10
23_bc1_M03320_127_000000000-JHJF3_1_1106_12876_20213_5,14
23_bc1_M03320_127_000000000-JHJF3_1_1106_13510_6948_5,13
23_bc1_M03320_127_000000000-JHJF3_1_1106_13997_7322_3,20
23_bc1_M03320_127_000000000-JHJF3_1_1106_14096_16532_4,17
23_bc1_M03320_127_000000000-JHJF3_1_1106_14157_9771_6,17
23_bc1_M03320_127_000000000-JHJF3_1_1106_14352_17207_4,11
23_bc1_M03320_127_000000000-JHJF3_1_1106_14904_14562_3,6
23_bc1_M03320_127_000000000-JHJF3_1_1106_15076_9830_4,13
23_bc1_M03320_127_000000000-JHJF3_1_1106_15183_20755_3,17
23_bc1_M03320_127_000000000-JHJF3_1_1106_16642_14311_5,14
23_bc1_M03320_127_000000000-JHJF3_1_1106_16810_5430_3,16
23_bc1_M03320_127_000000000-JHJF3_1_1106_16934_15915_9,7
23_bc1_M03320_127_000000000-JHJF3_1_1106_17152_19596_4,10
23_bc1_M03320_127_000000000-JHJF3_1_1106_17705_13636_6,20
23_bc1_M03320_127_000000000-JHJF3_1_1106_17729_15168_3,21
23_bc1_M03320_127_000000000-JHJF3_1_1106_18432_9847_3,12
23_bc1_M03320_127_000000000-JHJF3_1_1106_19114_18138_4,19
23_bc1_M03320_127_000000000-JHJF3_1_1106_19179_12394_4,18
23_bc1_M03320_127_000000000-JHJF3_1_1106_19912_13307_3,18
23_bc1_M03320_127_000000000-JHJF3_1_1106_21211_18991_5,12
23_bc1_M03320_127_000000000-JHJF3_1_1106_21705_11561_8,5
23_bc1_M03320_127_000000000-JHJF3_1_1106_21898_10383_6,10
23_bc1_M03320_127_000000000-JHJF3_1_1106_22645_15286_4,17
23_bc1_M03320_127_000000000-JHJF3_1_1106_23009_10525_4,11
23_bc1_M03320_127_000000000-JHJF3_1_1106_2317_15636_3,9
23_bc1_M03320_127_000000000-JHJF3_1_1106_24638_20110_5,24
23_bc1_M03320_127_000000000-JHJF3_1_1106_24677_19064_10,16
23_bc1_M03320_127_000000000-JHJF3_1_1106_25094_18825_5,10
23_bc1_M03320_127_000000000-JHJF3_1_1106_25607_14279_4,14
23_bc1_M03320_127_000000000-JHJF3_1_1106_25697_7907_5,21
23_bc1_M03320_127_000000000-JHJF3_1_1106_26811_20557_3,11
23_bc1_M03320_127_000000000-JHJF3_1_1106_27681_13557_4,10
23_bc1_M03320_127_000000000-JHJF3_1_1106_28053_10589_3,8
23_bc1_M03320_127_000000000-JHJF3_1_1106_2841_11495_4,18
23_bc1_M03320_127_000000000-JHJF3_1_1106_4902_12595_3,11
23_bc1_M03320_127_000000000-JHJF3_1_1106_7209_12269_5,12
23_bc1_M03320_127_000000000-JHJF3_1_1106_7486_15798_4,19
23_bc1_M03320_127_000000000-JHJF3_1_1106_7729_18226_4,18
23_bc1_M03320_127_000000000-JHJF3_1_1106_8860_4526_4,8
23_bc1_M03320_127_000000000-JHJF3_1_1106_9945_16396_4,6
23_bc1_M03320_127_000000000-JHJF3_1_1107_10155_17083_3,23
23_bc1_M03320_127_000000000-JHJF3_1_1107_10458_12258_3,5
23_bc1_M03320_127_000000000-JHJF3_1_1107_10459_9892_3,14
23_bc1_M03320_127_000000000-JHJF3_1_1107_11117_5927_3,10
23_bc1_M03320_127_000000000-JHJF3_1_1107_11378_10282_3,18
23_bc1_M03320_127_000000000-JHJF3_1_1107_12472_20125_4,21
23_bc1_M03320_127_000000000-JHJF3_1_1107_13118_16728_4,14
23_bc1_M03320_127_000000000-JHJF3_1_1107_13582_15779_3,21
23_bc1_M03320_127_000000000-JHJF3_1_1107_14714_14644_5,15
23_bc1_M03320_127_000000000-JHJF3_1_1107_15677_13249_3,21
23_bc1_M03320_127_000000000-JHJF3_1_1107_15912_17449_5,16
23_bc1_M03320_127_000000000-JHJF3_1_1107_16060_24198_4,19
23_bc1_M03320_127_000000000-JHJF3_1_1107_16099_14381_3,16
23_bc1_M03320_127_000000000-JHJF3_1_1107_16247_6903_4,3
23_bc1_M03320_127_000000000-JHJF3_1_1107_16475_12311_3,5
23_bc1_M03320_127_000000000-JHJF3_1_1107_17223_8085_3,13
23_bc1_M03320_127_000000000-JHJF3_1_1107_17395_9050_5,28
23_bc1_M03320_127_000000000-JHJF3_1_1107_17662_15434_3,22
23_bc1_M03320_127_000000000-JHJF3_1_1107_18561_18987_4,15
23_bc1_M03320_127_000000000-JHJF3_1_1107_18578_23669_3,9
23_bc1_M03320_127_000000000-JHJF3_1_1107_18989_20690_5,15
23_bc1_M03320_127_000000000-JHJF3_1_1107_19287_9419_3,21
23_bc1_M03320_127_000000000-JHJF3_1_1107_19367_17318_6,9
23_bc1_M03320_127_000000000-JHJF3_1_1107_20100_12191_3,14
23_bc1_M03320_127_000000000-JHJF3_1_1107_20376_16097_4,10
23_bc1_M03320_127_000000000-JHJF3_1_1107_20879_21893_5,4
23_bc1_M03320_127_000000000-JHJF3_1_1107_21630_16337_6,4
23_bc1_M03320_127_000000000-JHJF3_1_1107_21695_15919_3,8
23_bc1_M03320_127_000000000-JHJF3_1_1107_21796_9978_4,9
23_bc1_M03320_127_000000000-JHJF3_1_1107_22141_16337_3,16
23_bc1_M03320_127_000000000-JHJF3_1_1107_22226_20227_3,26
23_bc1_M03320_127_000000000-JHJF3_1_1107_22624_8960_4,7
23_bc1_M03320_127_000000000-JHJF3_1_1107_23868_7514_3,15
23_bc1_M03320_127_000000000-JHJF3_1_1107_24209_8736_3,9
23_bc1_M03320_127_000000000-JHJF3_1_1107_24708_11097_3,8
23_bc1_M03320_127_000000000-JHJF3_1_1107_24711_13590_3,12
23_bc1_M03320_127_000000000-JHJF3_1_1107_24863_16293_4,11
23_bc1_M03320_127_000000000-JHJF3_1_1107_25009_20354_4,8
23_bc1_M03320_127_000000000-JHJF3_1_1107_25266_21178_3,16
23_bc1_M03320_127_000000000-JHJF3_1_1107_25558_15645_5,11
23_bc1_M03320_127_000000000-JHJF3_1_1107_4150_17668_7,8
23_bc1_M03320_127_000000000-JHJF3_1_1107_6939_12064_4,11
23_bc1_M03320_127_000000000-JHJF3_1_1107_7028_20419_3,9
23_bc1_M03320_127_000000000-JHJF3_1_1107_7124_16133_4,10
23_bc1_M03320_127_000000000-JHJF3_1_1107_7187_12215_3,14
23_bc1_M03320_127_000000000-JHJF3_1_1107_8030_16009_5,10
23_bc1_M03320_127_000000000-JHJF3_1_1107_8215_19883_6,6
23_bc1_M03320_127_000000000-JHJF3_1_1107_8290_9334_3,8
23_bc1_M03320_127_000000000-JHJF3_1_1107_8501_20724_3,19
23_bc1_M03320_127_000000000-JHJF3_1_1107_8906_11474_3,16
23_bc1_M03320_127_000000000-JHJF3_1_1107_9160_10453_4,5
23_bc1_M03320_127_000000000-JHJF3_1_1108_10284_12416_6,21
23_bc1_M03320_127_000000000-JHJF3_1_1108_10522_16037_3,13
23_bc1_M03320_127_000000000-JHJF3_1_1108_10538_14772_3,17
23_bc1_M03320_127_000000000-JHJF3_1_1108_10910_8474_7,16
23_bc1_M03320_127_000000000-JHJF3_1_1108_11058_17812_6,2
23_bc1_M03320_127_000000000-JHJF3_1_1108_12105_9766_3,13
23_bc1_M03320_127_000000000-JHJF3_1_1108_12495_16984_3,12
23_bc1_M03320_127_000000000-JHJF3_1_1108_12918_16242_5,10
23_bc1_M03320_127_000000000-JHJF3_1_1108_13055_6442_6,6
23_bc1_M03320_127_000000000-JHJF3_1_1108_13066_20495_4,20
23_bc1_M03320_127_000000000-JHJF3_1_1108_14168_16614_7,15
23_bc1_M03320_127_000000000-JHJF3_1_1108_14859_8132_3,13
23_bc1_M03320_127_000000000-JHJF3_1_1108_15910_4147_5,19
23_bc1_M03320_127_000000000-JHJF3_1_1108_16188_10093_8,9
23_bc1_M03320_127_000000000-JHJF3_1_1108_16298_7994_7,9
23_bc1_M03320_127_000000000-JHJF3_1_1108_16797_10120_5,20
23_bc1_M03320_127_000000000-JHJF3_1_1108_17112_8051_6,12
23_bc1_M03320_127_000000000-JHJF3_1_1108_17163_20998_4,4
23_bc1_M03320_127_000000000-JHJF3_1_1108_17228_13889_7,14
23_bc1_M03320_127_000000000-JHJF3_1_1108_17410_18956_4,9
23_bc1_M03320_127_000000000-JHJF3_1_1108_17554_17964_3,12
23_bc1_M03320_127_000000000-JHJF3_1_1108_17622_16073_4,4
23_bc1_M03320_127_000000000-JHJF3_1_1108_18107_18348_3,12
23_bc1_M03320_127_000000000-JHJF3_1_1108_19823_9867_4,11
23_bc1_M03320_127_000000000-JHJF3_1_1108_19911_16496_3,12
23_bc1_M03320_127_000000000-JHJF3_1_1108_19951_12275_5,15
23_bc1_M03320_127_000000000-JHJF3_1_1108_20092_12070_3,16
23_bc1_M03320_127_000000000-JHJF3_1_1108_20354_12919_4,12
23_bc1_M03320_127_000000000-JHJF3_1_1108_21333_17551_3,10
23_bc1_M03320_127_000000000-JHJF3_1_1108_21460_12086_3,11
23_bc1_M03320_127_000000000-JHJF3_1_1108_21721_18648_3,13
23_bc1_M03320_127_000000000-JHJF3_1_1108_21917_17007_5,15
23_bc1_M03320_127_000000000-JHJF3_1_1108_21950_10006_3,9
23_bc1_M03320_127_000000000-JHJF3_1_1108_21985_10595_6,20
23_bc1_M03320_127_000000000-JHJF3_1_1108_22990_5768_3,13
23_bc1_M03320_127_000000000-JHJF3_1_1108_24446_19701_6,14
23_bc1_M03320_127_000000000-JHJF3_1_1108_26199_16720_5,24
23_bc1_M03320_127_000000000-JHJF3_1_1108_27423_13824_3,11
23_bc1_M03320_127_000000000-JHJF3_1_1108_6548_19517_5,23
23_bc1_M03320_127_000000000-JHJF3_1_1108_7612_14466_3,13
23_bc1_M03320_127_000000000-JHJF3_1_1108_8023_10264_3,13
23_bc1_M03320_127_000000000-JHJF3_1_1108_9425_17038_3,13
23_bc1_M03320_127_000000000-JHJF3_1_1108_9488_15820_3,15
23_bc1_M03320_127_000000000-JHJF3_1_1109_10105_20705_4,13
23_bc1_M03320_127_000000000-JHJF3_1_1109_10372_19438_4,16
23_bc1_M03320_127_000000000-JHJF3_1_1109_10407_14898_3,16
23_bc1_M03320_127_000000000-JHJF3_1_1109_10447_22083_3,18
23_bc1_M03320_127_000000000-JHJF3_1_1109_10882_9901_3,15
23_bc1_M03320_127_000000000-JHJF3_1_1109_11536_21084_7,11
23_bc1_M03320_127_000000000-JHJF3_1_1109_12013_15699_4,14
23_bc1_M03320_127_000000000-JHJF3_1_1109_12424_21407_5,13
23_bc1_M03320_127_000000000-JHJF3_1_1109_12502_12054_3,16
23_bc1_M03320_127_000000000-JHJF3_1_1109_12583_15328_4,14
23_bc1_M03320_127_000000000-JHJF3_1_1109_12832_13107_3,1
23_bc1_M03320_127_000000000-JHJF3_1_1109_12841_17463_3,21
23_bc1_M03320_127_000000000-JHJF3_1_1109_13080_9915_4,17
23_bc1_M03320_127_000000000-JHJF3_1_1109_13739_12155_7,11
23_bc1_M03320_127_000000000-JHJF3_1_1109_16000_20483_4,12
23_bc1_M03320_127_000000000-JHJF3_1_1109_16377_17000_3,8
23_bc1_M03320_127_000000000-JHJF3_1_1109_16379_21119_3,24
23_bc1_M03320_127_000000000-JHJF3_1_1109_16617_15367_4,19
23_bc1_M03320_127_000000000-JHJF3_1_1109_16691_20564_3,9
23_bc1_M03320_127_000000000-JHJF3_1_1109_17079_12325_5,7
23_bc1_M03320_127_000000000-JHJF3_1_1109_18055_17519_4,20
23_bc1_M03320_127_000000000-JHJF3_1_1109_19100_20318_6,13
23_bc1_M03320_127_000000000-JHJF3_1_1109_19195_8637_3,9
23_bc1_M03320_127_000000000-JHJF3_1_1109_19459_12621_3,10
23_bc1_M03320_127_000000000-JHJF3_1_1109_19514_7972_3,15
23_bc1_M03320_127_000000000-JHJF3_1_1109_19812_9555_3,16
23_bc1_M03320_127_000000000-JHJF3_1_1109_21048_15606_3,20
23_bc1_M03320_127_000000000-JHJF3_1_1109_21082_20835_3,21
23_bc1_M03320_127_000000000-JHJF3_1_1109_21741_15102_3,17
23_bc1_M03320_127_000000000-JHJF3_1_1109_22219_18374_4,27
23_bc1_M03320_127_000000000-JHJF3_1_1109_22242_11505_4,1
23_bc1_M03320_127_000000000-JHJF3_1_1109_22579_8613_5,16
23_bc1_M03320_127_000000000-JHJF3_1_1109_22705_9267_3,14
23_bc1_M03320_127_000000000-JHJF3_1_1109_24087_19010_3,12
23_bc1_M03320_127_000000000-JHJF3_1_1109_24323_17335_4,22
23_bc1_M03320_127_000000000-JHJF3_1_1109_24850_18584_4,10
23_bc1_M03320_127_000000000-JHJF3_1_1109_25152_15755_3,15
23_bc1_M03320_127_000000000-JHJF3_1_1109_25542_10309_3,16
23_bc1_M03320_127_000000000-JHJF3_1_1109_26318_11170_3,20
