Name of tips,Number of mutations
33_bc1_M03320_127_000000000-JHJF3_1_1103_13650_11029_5,10
33_bc1_M03320_127_000000000-JHJF3_1_1103_13656_20055_8,24
33_bc1_M03320_127_000000000-JHJF3_1_1103_13949_7955_4,8
33_bc1_M03320_127_000000000-JHJF3_1_1103_14215_12521_13,1
33_bc1_M03320_127_000000000-JHJF3_1_1103_14313_9103_5,23
33_bc1_M03320_127_000000000-JHJF3_1_1103_14340_13578_3,38
33_bc1_M03320_127_000000000-JHJF3_1_1103_14925_13193_3,11
33_bc1_M03320_127_000000000-JHJF3_1_1103_15402_18886_14,12
33_bc1_M03320_127_000000000-JHJF3_1_1103_15551_6118_6,32
33_bc1_M03320_127_000000000-JHJF3_1_1103_15785_4942_5,4
33_bc1_M03320_127_000000000-JHJF3_1_1103_16398_9869_6,11
33_bc1_M03320_127_000000000-JHJF3_1_1103_17248_18471_4,15
33_bc1_M03320_127_000000000-JHJF3_1_1103_17406_17483_4,13
33_bc1_M03320_127_000000000-JHJF3_1_1103_17792_17349_4,12
33_bc1_M03320_127_000000000-JHJF3_1_1103_18031_12000_3,35
33_bc1_M03320_127_000000000-JHJF3_1_1103_18223_13538_3,12
33_bc1_M03320_127_000000000-JHJF3_1_1103_18548_12362_8,13
33_bc1_M03320_127_000000000-JHJF3_1_1103_19547_14307_6,18
33_bc1_M03320_127_000000000-JHJF3_1_1103_19776_13994_4,18
33_bc1_M03320_127_000000000-JHJF3_1_1103_19830_16021_4,15
33_bc1_M03320_127_000000000-JHJF3_1_1103_20258_13080_10,11
33_bc1_M03320_127_000000000-JHJF3_1_1103_20572_19953_5,18
33_bc1_M03320_127_000000000-JHJF3_1_1103_21099_16574_7,10
33_bc1_M03320_127_000000000-JHJF3_1_1103_21957_13738_4,19
33_bc1_M03320_127_000000000-JHJF3_1_1103_24135_13059_9,10
33_bc1_M03320_127_000000000-JHJF3_1_1103_24297_15699_8,12
33_bc1_M03320_127_000000000-JHJF3_1_1103_25009_16503_4,14
33_bc1_M03320_127_000000000-JHJF3_1_1103_25071_11699_5,9
33_bc1_M03320_127_000000000-JHJF3_1_1103_25600_13588_8,9
33_bc1_M03320_127_000000000-JHJF3_1_1103_25850_16545_3,12
33_bc1_M03320_127_000000000-JHJF3_1_1103_26855_14939_9,11
33_bc1_M03320_127_000000000-JHJF3_1_1103_28583_11692_7,12
33_bc1_M03320_127_000000000-JHJF3_1_1103_3534_8630_5,12
33_bc1_M03320_127_000000000-JHJF3_1_1103_4325_11229_4,24
33_bc1_M03320_127_000000000-JHJF3_1_1103_4388_13254_6,16
33_bc1_M03320_127_000000000-JHJF3_1_1103_4857_14729_4,23
33_bc1_M03320_127_000000000-JHJF3_1_1103_5518_6008_7,21
33_bc1_M03320_127_000000000-JHJF3_1_1103_5995_8488_4,13
33_bc1_M03320_127_000000000-JHJF3_1_1103_6157_16272_4,13
33_bc1_M03320_127_000000000-JHJF3_1_1103_6651_14381_8,13
33_bc1_M03320_127_000000000-JHJF3_1_1103_7580_19040_8,8
33_bc1_M03320_127_000000000-JHJF3_1_1103_7734_10794_8,13
33_bc1_M03320_127_000000000-JHJF3_1_1103_8490_12725_5,13
33_bc1_M03320_127_000000000-JHJF3_1_1103_9300_7687_5,9
33_bc1_M03320_127_000000000-JHJF3_1_1103_9678_13525_3,24
33_bc1_M03320_127_000000000-JHJF3_1_1103_9859_19464_6,20
33_bc1_M03320_127_000000000-JHJF3_1_1103_9979_8861_3,22
33_bc1_M03320_127_000000000-JHJF3_1_1104_10062_7751_4,25
33_bc1_M03320_127_000000000-JHJF3_1_1104_10221_12902_9,23
33_bc1_M03320_127_000000000-JHJF3_1_1104_10594_18409_3,3
33_bc1_M03320_127_000000000-JHJF3_1_1104_12376_18692_6,12
33_bc1_M03320_127_000000000-JHJF3_1_1104_13792_16131_3,27
33_bc1_M03320_127_000000000-JHJF3_1_1104_13994_17362_6,8
33_bc1_M03320_127_000000000-JHJF3_1_1104_14323_13200_8,8
33_bc1_M03320_127_000000000-JHJF3_1_1104_15238_16839_12,13
33_bc1_M03320_127_000000000-JHJF3_1_1104_15468_14545_7,17
33_bc1_M03320_127_000000000-JHJF3_1_1104_15674_9717_3,22
33_bc1_M03320_127_000000000-JHJF3_1_1104_17142_9109_6,12
33_bc1_M03320_127_000000000-JHJF3_1_1104_17221_15426_4,19
33_bc1_M03320_127_000000000-JHJF3_1_1104_17355_13610_10,20
33_bc1_M03320_127_000000000-JHJF3_1_1104_17577_10955_7,10
33_bc1_M03320_127_000000000-JHJF3_1_1104_17809_10947_10,13
33_bc1_M03320_127_000000000-JHJF3_1_1104_18049_9202_14,6
33_bc1_M03320_127_000000000-JHJF3_1_1104_18281_10688_3,11
33_bc1_M03320_127_000000000-JHJF3_1_1104_18337_17449_4,6
33_bc1_M03320_127_000000000-JHJF3_1_1104_18894_9925_6,12
33_bc1_M03320_127_000000000-JHJF3_1_1104_20263_13758_12,13
33_bc1_M03320_127_000000000-JHJF3_1_1104_20459_20307_3,10
33_bc1_M03320_127_000000000-JHJF3_1_1104_20720_14081_6,24
33_bc1_M03320_127_000000000-JHJF3_1_1104_20806_10591_3,21
33_bc1_M03320_127_000000000-JHJF3_1_1104_21038_21319_3,17
33_bc1_M03320_127_000000000-JHJF3_1_1104_21097_13313_3,19
33_bc1_M03320_127_000000000-JHJF3_1_1104_22870_21673_5,25
33_bc1_M03320_127_000000000-JHJF3_1_1104_23048_9989_11,21
33_bc1_M03320_127_000000000-JHJF3_1_1104_23131_12484_4,22
33_bc1_M03320_127_000000000-JHJF3_1_1104_23380_18176_3,11
33_bc1_M03320_127_000000000-JHJF3_1_1104_23832_15565_3,17
33_bc1_M03320_127_000000000-JHJF3_1_1104_24443_19635_4,14
33_bc1_M03320_127_000000000-JHJF3_1_1104_24473_15796_7,10
33_bc1_M03320_127_000000000-JHJF3_1_1104_24477_4434_5,15
33_bc1_M03320_127_000000000-JHJF3_1_1104_25669_17059_3,16
33_bc1_M03320_127_000000000-JHJF3_1_1104_25808_20115_7,22
33_bc1_M03320_127_000000000-JHJF3_1_1104_26767_14104_3,15
33_bc1_M03320_127_000000000-JHJF3_1_1104_27489_17464_3,18
33_bc1_M03320_127_000000000-JHJF3_1_1104_27978_12909_3,12
33_bc1_M03320_127_000000000-JHJF3_1_1104_28364_12415_4,16
33_bc1_M03320_127_000000000-JHJF3_1_1104_2867_16324_13,23
33_bc1_M03320_127_000000000-JHJF3_1_1104_3679_15166_4,10
33_bc1_M03320_127_000000000-JHJF3_1_1104_5637_16433_6,17
33_bc1_M03320_127_000000000-JHJF3_1_1104_5801_15549_3,21
33_bc1_M03320_127_000000000-JHJF3_1_1104_6199_10198_5,6
33_bc1_M03320_127_000000000-JHJF3_1_1104_6448_11699_3,14
33_bc1_M03320_127_000000000-JHJF3_1_1104_6562_13874_3,21
33_bc1_M03320_127_000000000-JHJF3_1_1104_7390_20919_4,8
33_bc1_M03320_127_000000000-JHJF3_1_1104_8671_16998_3,25
33_bc1_M03320_127_000000000-JHJF3_1_1104_8788_11210_10,22
33_bc1_M03320_127_000000000-JHJF3_1_1104_9716_11012_4,17
33_bc1_M03320_127_000000000-JHJF3_1_1104_9900_18763_3,4
33_bc1_M03320_127_000000000-JHJF3_1_1104_9951_7722_6,16
33_bc1_M03320_127_000000000-JHJF3_1_1105_10669_4379_6,12
33_bc1_M03320_127_000000000-JHJF3_1_1105_11001_16501_10,11
33_bc1_M03320_127_000000000-JHJF3_1_1105_11542_9611_8,27
33_bc1_M03320_127_000000000-JHJF3_1_1105_11712_15479_11,23
33_bc1_M03320_127_000000000-JHJF3_1_1105_13569_8530_4,9
33_bc1_M03320_127_000000000-JHJF3_1_1105_14090_13750_8,11
33_bc1_M03320_127_000000000-JHJF3_1_1105_14663_16289_5,11
33_bc1_M03320_127_000000000-JHJF3_1_1105_14815_16004_8,11
33_bc1_M03320_127_000000000-JHJF3_1_1105_14835_10105_5,14
33_bc1_M03320_127_000000000-JHJF3_1_1105_14838_16138_7,11
33_bc1_M03320_127_000000000-JHJF3_1_1105_15311_10592_3,11
33_bc1_M03320_127_000000000-JHJF3_1_1105_16311_10345_10,13
33_bc1_M03320_127_000000000-JHJF3_1_1105_16494_5059_6,21
33_bc1_M03320_127_000000000-JHJF3_1_1105_16630_15583_5,13
33_bc1_M03320_127_000000000-JHJF3_1_1105_16862_13388_4,14
33_bc1_M03320_127_000000000-JHJF3_1_1105_17749_16599_7,27
33_bc1_M03320_127_000000000-JHJF3_1_1105_17903_21171_4,17
33_bc1_M03320_127_000000000-JHJF3_1_1105_17914_17544_3,11
33_bc1_M03320_127_000000000-JHJF3_1_1105_18134_13749_6,9
33_bc1_M03320_127_000000000-JHJF3_1_1105_18230_10764_6,6
33_bc1_M03320_127_000000000-JHJF3_1_1105_18802_18866_11,19
33_bc1_M03320_127_000000000-JHJF3_1_1105_19122_18236_3,8
33_bc1_M03320_127_000000000-JHJF3_1_1105_19137_13676_9,30
33_bc1_M03320_127_000000000-JHJF3_1_1105_19289_16405_4,7
33_bc1_M03320_127_000000000-JHJF3_1_1105_20728_11125_6,12
33_bc1_M03320_127_000000000-JHJF3_1_1105_21740_18124_3,6
33_bc1_M03320_127_000000000-JHJF3_1_1105_22062_19253_8,17
33_bc1_M03320_127_000000000-JHJF3_1_1105_22704_17345_10,11
33_bc1_M03320_127_000000000-JHJF3_1_1105_22837_17441_4,5
33_bc1_M03320_127_000000000-JHJF3_1_1105_23663_10120_13,23
33_bc1_M03320_127_000000000-JHJF3_1_1105_23955_16351_5,16
33_bc1_M03320_127_000000000-JHJF3_1_1105_25681_12524_5,32
33_bc1_M03320_127_000000000-JHJF3_1_1105_3515_11886_7,17
33_bc1_M03320_127_000000000-JHJF3_1_1105_5089_14772_3,14
33_bc1_M03320_127_000000000-JHJF3_1_1105_5838_13246_9,10
33_bc1_M03320_127_000000000-JHJF3_1_1105_6492_19736_3,27
33_bc1_M03320_127_000000000-JHJF3_1_1105_7100_17266_4,6
33_bc1_M03320_127_000000000-JHJF3_1_1105_7403_7113_3,9
33_bc1_M03320_127_000000000-JHJF3_1_1105_7536_18229_6,5
33_bc1_M03320_127_000000000-JHJF3_1_1105_7814_20708_7,12
33_bc1_M03320_127_000000000-JHJF3_1_1105_9403_11636_3,16
33_bc1_M03320_127_000000000-JHJF3_1_1106_10212_18355_6,4
33_bc1_M03320_127_000000000-JHJF3_1_1106_10634_8936_4,10
33_bc1_M03320_127_000000000-JHJF3_1_1106_10773_4565_4,15
33_bc1_M03320_127_000000000-JHJF3_1_1106_11681_10495_6,3
33_bc1_M03320_127_000000000-JHJF3_1_1106_11722_7156_4,12
33_bc1_M03320_127_000000000-JHJF3_1_1106_12872_5184_6,14
33_bc1_M03320_127_000000000-JHJF3_1_1106_12978_17249_8,12
33_bc1_M03320_127_000000000-JHJF3_1_1106_13240_16175_9,14
33_bc1_M03320_127_000000000-JHJF3_1_1106_13466_14624_4,16
33_bc1_M03320_127_000000000-JHJF3_1_1106_13603_20298_6,12
33_bc1_M03320_127_000000000-JHJF3_1_1106_13657_16106_9,22
33_bc1_M03320_127_000000000-JHJF3_1_1106_13676_9680_10,18
33_bc1_M03320_127_000000000-JHJF3_1_1106_13708_8866_3,11
33_bc1_M03320_127_000000000-JHJF3_1_1106_13773_12574_6,10
33_bc1_M03320_127_000000000-JHJF3_1_1106_13889_12166_6,22
33_bc1_M03320_127_000000000-JHJF3_1_1106_13944_11411_9,9
33_bc1_M03320_127_000000000-JHJF3_1_1106_14910_20167_8,2
33_bc1_M03320_127_000000000-JHJF3_1_1106_14988_21179_5,5
33_bc1_M03320_127_000000000-JHJF3_1_1106_16285_19860_10,9
33_bc1_M03320_127_000000000-JHJF3_1_1106_16300_9118_5,12
33_bc1_M03320_127_000000000-JHJF3_1_1106_16543_13900_3,18
33_bc1_M03320_127_000000000-JHJF3_1_1106_16648_12448_7,4
33_bc1_M03320_127_000000000-JHJF3_1_1106_17151_15540_9,16
33_bc1_M03320_127_000000000-JHJF3_1_1106_17489_17242_9,6
33_bc1_M03320_127_000000000-JHJF3_1_1106_17794_9349_6,21
33_bc1_M03320_127_000000000-JHJF3_1_1106_18724_11250_7,10
33_bc1_M03320_127_000000000-JHJF3_1_1106_19611_15629_3,2
33_bc1_M03320_127_000000000-JHJF3_1_1106_20061_16057_10,6
33_bc1_M03320_127_000000000-JHJF3_1_1106_20281_19358_9,13
33_bc1_M03320_127_000000000-JHJF3_1_1106_20282_14737_3,8
33_bc1_M03320_127_000000000-JHJF3_1_1106_20484_7888_5,30
33_bc1_M03320_127_000000000-JHJF3_1_1106_20686_17071_6,14
33_bc1_M03320_127_000000000-JHJF3_1_1106_20778_19887_10,21
33_bc1_M03320_127_000000000-JHJF3_1_1106_21700_10228_4,3
33_bc1_M03320_127_000000000-JHJF3_1_1106_21941_16899_3,21
33_bc1_M03320_127_000000000-JHJF3_1_1106_22386_16837_5,24
33_bc1_M03320_127_000000000-JHJF3_1_1106_22750_16441_9,15
33_bc1_M03320_127_000000000-JHJF3_1_1106_23721_9852_8,14
33_bc1_M03320_127_000000000-JHJF3_1_1106_23814_9189_4,12
33_bc1_M03320_127_000000000-JHJF3_1_1106_27403_16552_6,4
33_bc1_M03320_127_000000000-JHJF3_1_1106_27939_18770_7,15
33_bc1_M03320_127_000000000-JHJF3_1_1106_3624_20247_5,5
33_bc1_M03320_127_000000000-JHJF3_1_1106_5519_10946_5,12
33_bc1_M03320_127_000000000-JHJF3_1_1106_6045_17329_4,15
33_bc1_M03320_127_000000000-JHJF3_1_1106_6177_19795_4,14
33_bc1_M03320_127_000000000-JHJF3_1_1106_6548_15422_10,7
33_bc1_M03320_127_000000000-JHJF3_1_1106_7780_19906_6,9
33_bc1_M03320_127_000000000-JHJF3_1_1106_8073_9942_7,29
33_bc1_M03320_127_000000000-JHJF3_1_1106_8797_21790_10,13
33_bc1_M03320_127_000000000-JHJF3_1_1106_9270_4860_5,5
33_bc1_M03320_127_000000000-JHJF3_1_1106_9411_14903_6,1
33_bc1_M03320_127_000000000-JHJF3_1_1106_9659_15911_6,16
33_bc1_M03320_127_000000000-JHJF3_1_1107_10503_11180_3,8
33_bc1_M03320_127_000000000-JHJF3_1_1107_10515_21325_3,13
33_bc1_M03320_127_000000000-JHJF3_1_1107_10544_12561_6,14
33_bc1_M03320_127_000000000-JHJF3_1_1107_10727_20497_9,21
33_bc1_M03320_127_000000000-JHJF3_1_1107_11109_20376_7,18
33_bc1_M03320_127_000000000-JHJF3_1_1107_11363_18056_4,20
33_bc1_M03320_127_000000000-JHJF3_1_1107_11847_3729_12,13
33_bc1_M03320_127_000000000-JHJF3_1_1107_11868_18902_15,8
33_bc1_M03320_127_000000000-JHJF3_1_1107_11982_12758_4,31
33_bc1_M03320_127_000000000-JHJF3_1_1107_12141_11662_4,15
33_bc1_M03320_127_000000000-JHJF3_1_1107_12589_3999_10,16
33_bc1_M03320_127_000000000-JHJF3_1_1107_13234_19632_15,16
33_bc1_M03320_127_000000000-JHJF3_1_1107_13764_9779_7,16
33_bc1_M03320_127_000000000-JHJF3_1_1107_14002_20566_3,23
33_bc1_M03320_127_000000000-JHJF3_1_1107_14279_4280_4,16
33_bc1_M03320_127_000000000-JHJF3_1_1107_14975_10498_6,13
33_bc1_M03320_127_000000000-JHJF3_1_1107_15542_6459_3,19
33_bc1_M03320_127_000000000-JHJF3_1_1107_15781_20054_6,7
33_bc1_M03320_127_000000000-JHJF3_1_1107_15892_14995_5,19
33_bc1_M03320_127_000000000-JHJF3_1_1107_17539_19901_3,20
33_bc1_M03320_127_000000000-JHJF3_1_1107_17707_16011_3,13
33_bc1_M03320_127_000000000-JHJF3_1_1107_18473_18618_12,13
33_bc1_M03320_127_000000000-JHJF3_1_1107_18855_10686_8,11
33_bc1_M03320_127_000000000-JHJF3_1_1107_19107_17284_3,1
33_bc1_M03320_127_000000000-JHJF3_1_1107_19958_17810_6,7
33_bc1_M03320_127_000000000-JHJF3_1_1107_20078_7565_7,4
33_bc1_M03320_127_000000000-JHJF3_1_1107_21058_13952_9,9
33_bc1_M03320_127_000000000-JHJF3_1_1107_21555_19271_3,3
33_bc1_M03320_127_000000000-JHJF3_1_1107_22322_15284_8,7
33_bc1_M03320_127_000000000-JHJF3_1_1107_23162_22802_13,1
33_bc1_M03320_127_000000000-JHJF3_1_1107_24523_17910_5,15
33_bc1_M03320_127_000000000-JHJF3_1_1107_24617_13331_6,26
33_bc1_M03320_127_000000000-JHJF3_1_1107_24635_13459_3,11
33_bc1_M03320_127_000000000-JHJF3_1_1107_24790_7981_5,6
33_bc1_M03320_127_000000000-JHJF3_1_1107_24965_18302_6,6
33_bc1_M03320_127_000000000-JHJF3_1_1107_25406_14407_8,25
33_bc1_M03320_127_000000000-JHJF3_1_1107_25919_12050_4,15
33_bc1_M03320_127_000000000-JHJF3_1_1107_26522_18100_8,13
33_bc1_M03320_127_000000000-JHJF3_1_1107_28055_19723_8,24
33_bc1_M03320_127_000000000-JHJF3_1_1107_28859_12067_8,7
33_bc1_M03320_127_000000000-JHJF3_1_1107_5461_19569_6,10
33_bc1_M03320_127_000000000-JHJF3_1_1107_5962_12433_3,12
33_bc1_M03320_127_000000000-JHJF3_1_1107_6494_16159_7,5
33_bc1_M03320_127_000000000-JHJF3_1_1107_6725_16961_4,4
33_bc1_M03320_127_000000000-JHJF3_1_1107_6840_15822_11,16
33_bc1_M03320_127_000000000-JHJF3_1_1107_7320_11374_5,16
33_bc1_M03320_127_000000000-JHJF3_1_1107_8935_12432_5,13
33_bc1_M03320_127_000000000-JHJF3_1_1107_9036_6769_9,11
33_bc1_M03320_127_000000000-JHJF3_1_1107_9182_21254_3,18
33_bc1_M03320_127_000000000-JHJF3_1_1107_9412_21187_10,10
33_bc1_M03320_127_000000000-JHJF3_1_1108_10416_18357_6,18
33_bc1_M03320_127_000000000-JHJF3_1_1108_10914_9433_8,1
33_bc1_M03320_127_000000000-JHJF3_1_1108_11252_17251_3,11
33_bc1_M03320_127_000000000-JHJF3_1_1108_11730_8836_3,9
33_bc1_M03320_127_000000000-JHJF3_1_1108_11857_15253_3,13
33_bc1_M03320_127_000000000-JHJF3_1_1108_13073_12212_6,18
33_bc1_M03320_127_000000000-JHJF3_1_1108_13373_18197_5,16
33_bc1_M03320_127_000000000-JHJF3_1_1108_13548_6678_8,10
33_bc1_M03320_127_000000000-JHJF3_1_1108_14842_13685_8,14
33_bc1_M03320_127_000000000-JHJF3_1_1108_16095_10127_4,27
33_bc1_M03320_127_000000000-JHJF3_1_1108_16675_20307_3,9
33_bc1_M03320_127_000000000-JHJF3_1_1108_17666_8240_8,10
33_bc1_M03320_127_000000000-JHJF3_1_1108_18191_15177_4,14
33_bc1_M03320_127_000000000-JHJF3_1_1108_18306_19622_3,1
33_bc1_M03320_127_000000000-JHJF3_1_1108_19614_9775_4,23
33_bc1_M03320_127_000000000-JHJF3_1_1108_19855_20576_3,14
33_bc1_M03320_127_000000000-JHJF3_1_1108_20906_14479_4,12
33_bc1_M03320_127_000000000-JHJF3_1_1108_23826_14541_4,17
33_bc1_M03320_127_000000000-JHJF3_1_1108_23840_14140_3,9
33_bc1_M03320_127_000000000-JHJF3_1_1108_26914_11351_10,20
33_bc1_M03320_127_000000000-JHJF3_1_1108_28253_13838_3,20
33_bc1_M03320_127_000000000-JHJF3_1_1108_5001_21067_9,14
33_bc1_M03320_127_000000000-JHJF3_1_1108_7448_13742_4,15
33_bc1_M03320_127_000000000-JHJF3_1_1108_7706_7226_7,17
33_bc1_M03320_127_000000000-JHJF3_1_1108_8461_17301_3,15
33_bc1_M03320_127_000000000-JHJF3_1_1108_8842_17284_5,11
33_bc1_M03320_127_000000000-JHJF3_1_1108_9216_20929_7,29
33_bc1_M03320_127_000000000-JHJF3_1_1108_9554_5973_4,1
33_bc1_M03320_127_000000000-JHJF3_1_1108_9808_11153_5,3
33_bc1_M03320_127_000000000-JHJF3_1_1109_10484_14876_3,16
33_bc1_M03320_127_000000000-JHJF3_1_1109_11576_7677_4,15
33_bc1_M03320_127_000000000-JHJF3_1_1109_11778_6033_10,11
33_bc1_M03320_127_000000000-JHJF3_1_1109_12832_14180_7,3
33_bc1_M03320_127_000000000-JHJF3_1_1109_13092_10734_4,10
33_bc1_M03320_127_000000000-JHJF3_1_1109_13158_19864_9,12
33_bc1_M03320_127_000000000-JHJF3_1_1109_13424_13752_3,4
33_bc1_M03320_127_000000000-JHJF3_1_1109_13577_14022_8,13
33_bc1_M03320_127_000000000-JHJF3_1_1109_13586_20941_3,15
33_bc1_M03320_127_000000000-JHJF3_1_1109_13661_13174_9,17
33_bc1_M03320_127_000000000-JHJF3_1_1109_13881_19827_4,5
33_bc1_M03320_127_000000000-JHJF3_1_1109_14516_13732_4,14
33_bc1_M03320_127_000000000-JHJF3_1_1109_15081_11851_7,17
33_bc1_M03320_127_000000000-JHJF3_1_1109_16186_7257_5,18
33_bc1_M03320_127_000000000-JHJF3_1_1109_16732_15880_5,17
33_bc1_M03320_127_000000000-JHJF3_1_1109_19731_16380_8,7
33_bc1_M03320_127_000000000-JHJF3_1_1109_20026_16765_3,3
33_bc1_M03320_127_000000000-JHJF3_1_1109_20390_5081_10,9
33_bc1_M03320_127_000000000-JHJF3_1_1109_21541_17415_7,16
33_bc1_M03320_127_000000000-JHJF3_1_1109_22168_10618_8,12
33_bc1_M03320_127_000000000-JHJF3_1_1109_22217_14378_9,18
33_bc1_M03320_127_000000000-JHJF3_1_1109_22551_5139_9,21
33_bc1_M03320_127_000000000-JHJF3_1_1109_22857_15986_3,2
33_bc1_M03320_127_000000000-JHJF3_1_1109_24218_20750_4,19
33_bc1_M03320_127_000000000-JHJF3_1_1109_24447_19509_5,14
33_bc1_M03320_127_000000000-JHJF3_1_1109_25025_11484_3,16
33_bc1_M03320_127_000000000-JHJF3_1_1109_25217_17102_11,20
33_bc1_M03320_127_000000000-JHJF3_1_1109_25344_18915_3,18
33_bc1_M03320_127_000000000-JHJF3_1_1109_26949_10599_5,3
33_bc1_M03320_127_000000000-JHJF3_1_1109_27393_13828_3,21
33_bc1_M03320_127_000000000-JHJF3_1_1109_27462_14343_7,13
33_bc1_M03320_127_000000000-JHJF3_1_1109_27550_12566_6,15
33_bc1_M03320_127_000000000-JHJF3_1_1109_3133_19266_4,16
33_bc1_M03320_127_000000000-JHJF3_1_1109_3909_9687_3,3
