"Name of tips","Number of mutations"
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_15723_16029_3",15
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_15754_8613_4",17
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_15835_16096_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_16504_17744_3",17
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_17107_7696_13",3
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_17324_6656_16",3
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_17648_16245_2",12
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_17708_13074_2",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_17753_7898_4",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_17866_11449_2",14
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_17952_9292_2",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_18051_13663_3",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_18110_13205_4",4
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_18393_7050_3",13
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_18824_17289_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_19271_1244_3",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_19875_17076_3",15
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_19930_13920_6",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_20597_15300_3",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_20700_18701_2",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_20763_4660_6",4
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_20884_7193_2",4
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_20911_12200_3",15
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_20979_20195_3",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_21110_7321_2",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_21203_1349_2",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_21477_4902_2",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_21742_5142_3",20
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_21810_12526_3",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_22161_17706_2",22
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_2256_10148_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_22663_15769_2",4
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_22965_15392_3",13
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_23281_7798_2",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_23434_5134_2",12
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_24269_7835_3",14
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_25047_10053_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_25104_19140_2",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_25546_4518_3",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_25567_13162_4",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_25856_9234_4",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_26086_3985_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_26491_10405_18",3
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_27261_12492_2",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_27360_20928_2",15
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_27485_17165_3",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_27956_12929_2",3
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_28247_7554_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_28751_11798_3",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_4358_8909_3",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_4428_9393_3",13
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_4632_14413_2",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_5081_9595_2",4
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_5196_19302_2",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_5304_19068_2",14
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_6203_6936_3",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_6268_14298_3",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_7113_5450_2",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_7177_5567_2",14
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_7285_14637_3",12
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_7393_5925_2",12
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_7588_19782_2",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_7805_2960_2",18
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_7866_13677_5",16
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_7946_6878_2",4
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_8158_4849_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_8531_10322_4",16
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_8738_12067_4",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_8871_13172_2",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1101_9137_13696_5",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_10054_17897_2",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_10070_11701_2",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_10357_19640_4",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_10807_18338_3",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_11071_10891_2",3
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_11281_13632_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_11369_17504_2",13
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_11545_21902_2",16
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_11954_12895_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_12084_9881_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_12111_17051_6",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_12124_15251_3",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_12369_16746_2",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_12572_15561_12",2
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_12947_13376_2",3
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_12981_9886_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_13116_16863_3",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_13385_6109_2",1
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_13597_13470_3",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_13664_11210_2",3
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_14353_15196_3",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_14518_8506_3",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_14545_6834_2",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_14585_8798_3",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_14794_13475_2",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_15190_16412_5",12
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_15362_3933_4",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_15802_2784_2",12
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_15878_20648_2",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_16006_7292_2",3
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_16244_13318_2",12
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_16249_5765_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_16839_10752_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_17079_10312_3",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_17209_23433_4",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_17215_3865_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_17266_14867_4",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_17270_6837_2",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_17332_10779_2",3
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_17368_4602_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_17378_1776_2",13
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_17522_9128_2",19
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_17741_18442_3",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_17833_16652_2",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_17915_5347_5",14
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_18471_14132_3",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_18547_6197_2",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_18703_18504_3",13
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_19479_9270_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_19493_6083_2",4
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_19610_8870_2",13
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_20025_20025_2",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_20273_9740_3",4
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_20365_15069_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_20622_11798_3",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_20832_14100_3",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_21066_7000_2",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_21270_4662_2",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_21334_14439_2",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_22052_5351_2",13
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_22808_10352_3",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_22824_5400_2",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_22976_1833_2",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_23129_16995_2",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_23207_16763_3",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_23333_19275_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_23353_10629_4",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_23376_9486_2",4
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_23524_19951_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_23869_13133_2",15
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_23884_5698_2",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_23911_16786_3",12
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_23925_16685_3",14
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_23937_12810_2",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_24147_6368_2",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_24308_15027_3",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_24569_18241_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_24763_18548_3",17
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_24771_14050_5",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_24780_20388_3",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_24925_15680_4",16
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_24953_15611_2",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_24964_20609_3",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_25075_20721_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_25111_3891_3",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_25287_12937_4",3
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_25292_13794_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_26022_17547_3",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_26460_9174_3",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_26519_20490_2",12
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_26696_12037_3",20
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_26755_13411_3",20
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_26997_20810_4",14
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_27082_8728_2",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_27348_16024_3",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_27571_19672_5",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_27748_16835_2",16
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_27930_14925_4",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_27933_19190_3",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_28060_17368_2",14
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_2944_8295_3",4
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_3791_10990_3",12
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_4025_13292_2",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_4059_17718_2",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_4453_10290_2",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_4467_16477_3",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_4682_15058_6",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_5147_18480_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_5378_9061_2",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_5832_8258_4",16
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_6176_3499_3",14
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_6200_10798_4",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_6219_7400_3",12
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_6618_6908_3",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_6629_3466_5",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_6666_7113_3",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_6854_6132_2",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_7362_9250_3",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_7390_10902_2",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_7968_8346_3",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_8069_8293_5",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_8098_8075_13",3
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_8598_15753_2",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_8733_3314_2",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_9387_18237_4",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1102_9854_8265_4",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_10117_6494_5",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_10160_10550_4",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_10222_5342_6",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_10424_15738_3",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_10616_14772_2",13
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_10655_20126_2",15
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_11112_6246_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_11157_20896_6",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_11280_3800_2",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_11340_5755_2",4
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_11394_6064_2",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_11532_16549_2",18
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_11567_17905_2",16
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_11710_19044_2",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_11711_20982_2",19
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_11757_22456_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_11815_12511_3",15
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_11846_5465_2",13
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_11948_14696_2",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_11985_7338_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_12085_3117_3",18
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_12112_21160_4",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_12172_8677_2",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_12312_4542_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_13059_8909_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_13379_5231_2",2
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_13426_8097_2",12
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_13466_13023_3",15
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_13740_7519_2",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_13815_13746_2",3
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_13838_20388_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_13964_21017_2",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_14079_9203_3",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_14214_18147_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_14269_10066_2",12
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_14466_7434_3",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_14826_13297_3",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_14856_9863_2",16
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_14884_16988_2",4
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_14959_9340_2",15
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_15143_19810_2",17
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_15307_14738_2",13
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_15661_14146_2",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_16185_16389_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_16545_15520_2",12
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_16652_7559_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_16857_16783_3",13
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_16898_14729_2",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_16984_6005_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_17459_8523_3",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_17729_8152_3",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_18123_19659_5",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_18393_7571_3",15
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_18598_16683_4",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_18607_4440_3",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_18770_2580_3",13
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_18803_16819_2",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_18890_9695_2",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_19377_15199_4",17
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_19714_5749_2",4
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_19983_9498_3",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_20185_15422_3",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_20316_9426_2",19
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_20542_11470_2",14
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_20615_12343_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_20673_22329_4",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_20711_5112_2",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_20740_3712_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_20848_9608_3",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_21073_14467_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_21130_14923_2",3
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_21289_11946_2",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_21651_8685_2",12
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_21846_18626_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_21966_8241_2",6
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_22158_16487_2",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_22359_9600_2",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_22387_7178_2",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_22475_2906_2",23
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_22729_14842_5",5
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_23114_11131_3",11
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_2343_9397_3",7
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_23513_23669_3",12
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_23642_15685_2",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_23733_11848_2",3
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_23736_21295_2",14
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_24119_11584_2",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_24268_8631_3",8
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_24415_11717_4",9
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_24700_3410_3",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_24729_19618_2",4
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_24842_3639_3",14
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_25766_8419_2",10
"M3Dl43_bc1_M04670_41_000000000-JNYHM_1_1103_25889_7335_3",7
