Name of tips,Number of mutations
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_12769_7118_2,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_13285_17688_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_13361_6585_2,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_13529_14503_3,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_13714_12954_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_14063_5820_2,1
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_14333_8940_3,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_14342_16773_3,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_14458_9867_4,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_14566_9573_2,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_15043_14077_5,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_15112_3931_2,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_15121_14564_4,9
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_15219_11761_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_15663_4169_2,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_15731_4473_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_15819_8994_3,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_16014_21207_4,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_16084_12582_3,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_16317_3923_3,10
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_16380_15688_3,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_16626_15445_2,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_16700_15350_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_16850_14325_3,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_16872_2717_3,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_16954_12375_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_17149_13797_2,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_17332_7448_3,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_17457_8097_3,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_17524_4347_3,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_17613_10110_2,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_18314_7580_2,9
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_18901_4764_3,1
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_19335_21214_3,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_19495_4716_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_1965_14556_4,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_19876_9428_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_19930_10153_3,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_20264_11958_3,11
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_20377_9006_2,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_20494_15465_4,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_20783_3409_3,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_20908_14580_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_21286_12090_2,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_21286_18337_2,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_21303_11603_3,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_21789_17805_3,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_22134_8972_2,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_22270_12889_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_22721_14075_3,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_22794_14700_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_23083_9537_4,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_23157_13837_5,1
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_23169_8308_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_23237_20345_3,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_23543_13142_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_23636_17746_4,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_23887_8170_3,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_24072_12586_2,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_24220_9400_2,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_24484_8488_3,11
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_24760_18464_3,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_25209_18989_2,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_25214_16832_3,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_25272_19784_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_25289_14971_3,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_25313_8586_3,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_25335_11872_3,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_25541_10621_2,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_25577_21696_2,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_25601_15067_3,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_25665_14470_2,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_25705_16648_2,11
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_26429_19689_4,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_26749_10114_2,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_27059_17434_2,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_27343_14951_3,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_27740_16412_2,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_28603_8771_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_29696_13969_3,12
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_3585_14284_3,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_4216_17920_3,9
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_4478_11013_3,10
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_4634_7140_3,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_6245_12947_3,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_8070_6958_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1102_8230_5267_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_10152_13743_2,11
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_10533_14047_2,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_10542_4727_4,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_10848_13957_3,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_10935_21163_3,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_11101_17595_2,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_11237_18933_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_11691_8810_3,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_11735_10535_3,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_12096_10279_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_12165_16382_3,10
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_12312_1825_5,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_12386_21127_2,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_12693_15041_2,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_13232_7591_4,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_13534_3813_2,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_13757_10444_3,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_13757_15861_3,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_13806_5081_3,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_13816_5384_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_13959_14960_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_14350_18028_3,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_14410_13021_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_14507_3458_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_14748_11761_2,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_14775_8652_2,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_14938_12071_2,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_14986_5484_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_15019_23245_3,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_15070_6323_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_15230_14258_2,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_15313_4443_2,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_15351_10751_5,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_15364_8286_3,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_15390_5189_4,12
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_15501_11756_2,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_15616_13837_3,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_15639_13810_3,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_15663_15854_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_15761_23726_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_15856_16663_3,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_16028_15564_3,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_16192_5518_3,9
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_16323_19696_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_16390_17596_3,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_16794_14926_3,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_16796_6883_3,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_16840_14234_4,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_16887_20961_4,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_16940_10151_3,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_17077_8535_3,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_17255_15018_2,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_17524_16050_4,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_17678_3448_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_17753_19334_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_17854_15414_3,1
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_17974_24007_2,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_18050_18227_2,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_18527_7724_2,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_18581_16500_4,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_18624_11143_2,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_18958_5324_2,9
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_19102_5668_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_19305_18262_2,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_19390_12041_3,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_19425_13148_2,9
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_19593_12123_2,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_19611_2911_2,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_19671_10682_2,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_19745_5201_3,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_19985_10587_2,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_19986_13136_3,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_20597_10207_3,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_20758_18274_2,10
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_20934_10894_2,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_21194_5047_3,1
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_21208_8433_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_21216_18347_3,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_21330_1473_2,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_21335_17082_2,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_21429_10651_6,10
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_21491_19013_2,9
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_21758_3596_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_21766_18865_2,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_21870_4491_4,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_22348_4884_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_22589_5759_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_22671_2835_3,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_22774_4015_2,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_22792_20594_3,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_23386_1859_3,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_23480_20977_3,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_23663_10491_3,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_23749_15895_3,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_23911_11788_2,14
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_24122_6650_3,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_24313_3623_2,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_24389_17528_2,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_24609_6593_4,1
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_24678_5326_2,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_24886_10948_4,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_24991_5485_2,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_25236_13704_2,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_25375_13840_3,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_25444_8185_2,10
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_26172_14096_3,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_26192_16260_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_26235_4780_2,13
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_26328_19082_2,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_27325_16474_3,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_27662_13116_4,10
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_27910_19774_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_28314_8065_3,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_28432_7415_3,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_28844_15068_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_29597_12444_3,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_4115_10856_3,14
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_4539_14565_2,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_5182_13040_2,14
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_5974_19925_3,9
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_6060_9068_3,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_6086_7461_3,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_6261_6488_3,9
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_6482_13490_4,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_6840_8383_3,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_6929_15191_3,10
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_7008_12529_2,1
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_7285_8581_3,11
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_7667_7419_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_7759_7983_6,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_7975_14630_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_8015_12314_3,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_8561_10952_4,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_8855_9567_3,9
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_9638_12891_2,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_9671_7095_3,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_9681_14121_2,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_9801_14768_4,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_9947_12132_3,11
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_9950_17076_2,8
M2Dl43_bc1_M04670_38_000000000-JP235_1_1103_9971_6145_3,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1104_10475_8928_2,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1104_10717_3499_2,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1104_10916_21892_6,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1104_11014_19085_2,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1104_11117_17004_3,6
M2Dl43_bc1_M04670_38_000000000-JP235_1_1104_11514_8990_3,3
M2Dl43_bc1_M04670_38_000000000-JP235_1_1104_11655_4637_2,4
M2Dl43_bc1_M04670_38_000000000-JP235_1_1104_12084_19475_3,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1104_12499_16360_3,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1104_12611_17553_2,5
M2Dl43_bc1_M04670_38_000000000-JP235_1_1104_12941_9243_2,2
M2Dl43_bc1_M04670_38_000000000-JP235_1_1104_12998_6469_2,7
M2Dl43_bc1_M04670_38_000000000-JP235_1_1104_13094_18033_3,9
M2Dl43_bc1_M04670_38_000000000-JP235_1_1104_13258_9140_3,5
