"Name of tips","Number of mutations"
"M2D23_bc1_M03320_18_000000000-JJCML_1_1104_22361_5394_6",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_1104_9633_7148_2",6
"M2D23_bc1_M03320_18_000000000-JJCML_1_1105_11739_15405_2",18
"M2D23_bc1_M03320_18_000000000-JJCML_1_1105_12305_15685_3",14
"M2D23_bc1_M03320_18_000000000-JJCML_1_1105_13170_6051_2",17
"M2D23_bc1_M03320_18_000000000-JJCML_1_1105_16689_20734_2",5
"M2D23_bc1_M03320_18_000000000-JJCML_1_1105_20408_21149_3",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_1105_21719_13645_2",6
"M2D23_bc1_M03320_18_000000000-JJCML_1_1105_5850_14866_7",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_1105_7094_13841_2",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_1106_11308_4256_4",6
"M2D23_bc1_M03320_18_000000000-JJCML_1_1106_11988_24635_6",21
"M2D23_bc1_M03320_18_000000000-JJCML_1_1106_12346_16822_2",4
"M2D23_bc1_M03320_18_000000000-JJCML_1_1106_14230_22212_3",16
"M2D23_bc1_M03320_18_000000000-JJCML_1_1106_17359_15029_3",6
"M2D23_bc1_M03320_18_000000000-JJCML_1_1106_17500_10056_4",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_1106_18873_7216_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1106_19113_8637_2",5
"M2D23_bc1_M03320_18_000000000-JJCML_1_1106_19376_6397_3",15
"M2D23_bc1_M03320_18_000000000-JJCML_1_1106_29241_12390_2",22
"M2D23_bc1_M03320_18_000000000-JJCML_1_1106_5703_17685_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_1106_7983_2158_3",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_1107_11145_3440_5",18
"M2D23_bc1_M03320_18_000000000-JJCML_1_1107_11700_13845_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1107_11735_10431_2",5
"M2D23_bc1_M03320_18_000000000-JJCML_1_1107_12591_18264_2",15
"M2D23_bc1_M03320_18_000000000-JJCML_1_1107_16210_6968_8",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_1107_16891_10342_2",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_1107_18215_18970_2",4
"M2D23_bc1_M03320_18_000000000-JJCML_1_1107_21551_10704_4",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1107_21738_16208_2",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_1107_21778_2760_3",17
"M2D23_bc1_M03320_18_000000000-JJCML_1_1107_22305_10953_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1107_3264_13518_3",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1107_4734_20980_3",22
"M2D23_bc1_M03320_18_000000000-JJCML_1_1107_5414_15661_2",9
"M2D23_bc1_M03320_18_000000000-JJCML_1_1107_7086_6788_5",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_1108_13738_11493_2",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_1108_8289_16122_2",4
"M2D23_bc1_M03320_18_000000000-JJCML_1_1109_11983_7622_2",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_1109_18847_15005_2",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_1109_19188_16899_3",5
"M2D23_bc1_M03320_18_000000000-JJCML_1_1109_19363_3831_7",17
"M2D23_bc1_M03320_18_000000000-JJCML_1_1109_21706_5690_2",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_1109_21826_5611_3",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_1109_25376_18947_2",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_1109_3515_19822_2",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_1109_6952_11459_2",6
"M2D23_bc1_M03320_18_000000000-JJCML_1_1110_10721_3648_2",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_1110_10822_13115_2",5
"M2D23_bc1_M03320_18_000000000-JJCML_1_1110_14708_10301_3",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_1110_16149_8164_4",1
"M2D23_bc1_M03320_18_000000000-JJCML_1_1110_16839_13738_2",5
"M2D23_bc1_M03320_18_000000000-JJCML_1_1110_20067_18130_2",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_1110_21000_7130_5",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_1110_22096_11139_5",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_1110_23385_17464_2",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_1110_24743_8537_4",6
"M2D23_bc1_M03320_18_000000000-JJCML_1_1110_6324_18338_7",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_1110_9057_21298_4",9
"M2D23_bc1_M03320_18_000000000-JJCML_1_1110_9723_17909_2",17
"M2D23_bc1_M03320_18_000000000-JJCML_1_1111_10306_18571_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_1111_12568_7259_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_1111_14160_9666_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_1111_15473_3518_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_1111_15500_3751_3",9
"M2D23_bc1_M03320_18_000000000-JJCML_1_1111_16464_7819_2",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_1111_17517_3658_5",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_1111_18040_15794_2",4
"M2D23_bc1_M03320_18_000000000-JJCML_1_1111_18215_15039_2",15
"M2D23_bc1_M03320_18_000000000-JJCML_1_1111_18750_20106_3",6
"M2D23_bc1_M03320_18_000000000-JJCML_1_1111_22463_3710_2",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_1111_25140_15880_3",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1111_7832_5067_5",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1111_9788_13867_4",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_1112_11436_8006_3",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_1112_12781_14529_4",21
"M2D23_bc1_M03320_18_000000000-JJCML_1_1112_12980_7813_2",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_1112_15014_18911_3",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1112_16016_12482_2",5
"M2D23_bc1_M03320_18_000000000-JJCML_1_1112_16703_9366_2",14
"M2D23_bc1_M03320_18_000000000-JJCML_1_1112_19366_18385_2",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_1112_23581_9784_2",6
"M2D23_bc1_M03320_18_000000000-JJCML_1_1112_24539_6305_4",14
"M2D23_bc1_M03320_18_000000000-JJCML_1_1112_24607_16404_5",14
"M2D23_bc1_M03320_18_000000000-JJCML_1_1112_3945_7902_2",14
"M2D23_bc1_M03320_18_000000000-JJCML_1_1112_5721_18108_2",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_1112_7105_20072_3",28
"M2D23_bc1_M03320_18_000000000-JJCML_1_1112_7566_14933_4",15
"M2D23_bc1_M03320_18_000000000-JJCML_1_1112_7586_11894_2",9
"M2D23_bc1_M03320_18_000000000-JJCML_1_1112_8032_8024_6",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_1112_8055_3755_3",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_1112_9274_16994_2",14
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_10044_15713_3",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_10469_6936_3",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_10867_11531_3",1
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_11961_18738_2",4
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_12178_16598_2",9
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_13959_9752_2",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_15093_17481_3",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_15749_4291_3",4
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_15859_20854_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_16452_11982_2",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_18349_6414_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_1901_14906_4",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_19018_21037_4",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_19453_18575_5",5
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_20861_14836_3",19
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_24500_3394_2",15
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_24954_7222_3",28
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_25670_8014_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_5506_9616_4",17
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_7732_22836_2",14
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_8777_11592_2",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_1113_9568_19055_2",14
"M2D23_bc1_M03320_18_000000000-JJCML_1_1114_10244_19251_4",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_1114_11117_11486_4",6
"M2D23_bc1_M03320_18_000000000-JJCML_1_1114_11307_12086_4",6
"M2D23_bc1_M03320_18_000000000-JJCML_1_1114_13649_12487_3",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_1114_18183_10518_4",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_1114_18865_18553_4",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1114_19717_8578_3",6
"M2D23_bc1_M03320_18_000000000-JJCML_1_1114_19989_16495_2",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_1114_20255_14231_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_1114_21710_4328_6",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_1114_22204_13388_3",6
"M2D23_bc1_M03320_18_000000000-JJCML_1_1114_23814_13497_2",9
"M2D23_bc1_M03320_18_000000000-JJCML_1_1114_24177_8351_4",5
"M2D23_bc1_M03320_18_000000000-JJCML_1_1114_7168_13587_3",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_10805_4262_3",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_11442_17342_2",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_12145_4326_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_14707_19620_4",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_14849_12742_2",9
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_16050_18539_2",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_16388_19071_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_18663_10990_2",16
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_19203_7641_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_19217_14428_2",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_19334_9855_2",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_20028_11281_2",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_20081_8873_2",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_21052_11378_2",15
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_22423_2901_2",17
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_25764_6742_2",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_26201_13953_2",9
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_28159_16220_4",15
"M2D23_bc1_M03320_18_000000000-JJCML_1_1115_5682_3496_2",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_1116_10686_5168_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_1116_11260_4882_2",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_1116_11536_20470_2",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_1116_12098_15173_2",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_1116_14518_2842_3",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_1116_15334_5002_3",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_1116_21194_23300_3",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_1116_24437_7408_2",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_1116_5835_13358_2",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_1116_7355_7549_4",9
"M2D23_bc1_M03320_18_000000000-JJCML_1_1116_8563_4468_3",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1117_10709_8668_3",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_1117_10974_20328_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_1117_12135_21210_2",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_1117_13293_11328_2",9
"M2D23_bc1_M03320_18_000000000-JJCML_1_1117_16424_18884_4",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_1117_16471_7206_2",16
"M2D23_bc1_M03320_18_000000000-JJCML_1_1117_18301_17902_3",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_1117_18463_5702_2",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_1117_22527_18604_2",19
"M2D23_bc1_M03320_18_000000000-JJCML_1_1117_3348_10611_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1118_10020_20094_4",9
"M2D23_bc1_M03320_18_000000000-JJCML_1_1118_10431_18925_2",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_1118_11088_9760_2",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_1118_11115_17192_2",5
"M2D23_bc1_M03320_18_000000000-JJCML_1_1118_11725_13154_5",15
"M2D23_bc1_M03320_18_000000000-JJCML_1_1118_12092_8033_2",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_1118_17153_10199_6",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_1118_17338_5591_2",19
"M2D23_bc1_M03320_18_000000000-JJCML_1_1118_19904_14152_2",5
"M2D23_bc1_M03320_18_000000000-JJCML_1_1118_4614_9658_4",17
"M2D23_bc1_M03320_18_000000000-JJCML_1_1118_7493_22214_2",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_1118_8137_17689_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1118_9135_15939_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_1118_9936_22372_4",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_1119_11174_4790_3",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_1119_14758_9059_2",14
"M2D23_bc1_M03320_18_000000000-JJCML_1_1119_17277_3411_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_1119_19773_15948_3",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_1119_21332_17529_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1119_24370_15863_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1119_24740_12713_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_1119_6686_7406_2",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_1119_6934_19436_2",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_1119_7590_18490_2",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_1119_7640_10150_2",6
"M2D23_bc1_M03320_18_000000000-JJCML_1_1119_8454_16072_2",1
"M2D23_bc1_M03320_18_000000000-JJCML_1_2101_11883_19819_4",22
"M2D23_bc1_M03320_18_000000000-JJCML_1_2101_12756_7361_4",5
"M2D23_bc1_M03320_18_000000000-JJCML_1_2101_18244_23807_3",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_2101_18998_20858_2",15
"M2D23_bc1_M03320_18_000000000-JJCML_1_2101_24618_22166_8",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_2102_11956_17432_2",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_2102_13013_13908_2",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_2102_16259_21231_2",4
"M2D23_bc1_M03320_18_000000000-JJCML_1_2102_16358_19669_2",5
"M2D23_bc1_M03320_18_000000000-JJCML_1_2102_16813_17789_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_2102_18502_17548_2",16
"M2D23_bc1_M03320_18_000000000-JJCML_1_2102_22404_16528_6",1
"M2D23_bc1_M03320_18_000000000-JJCML_1_2102_23423_20937_7",14
"M2D23_bc1_M03320_18_000000000-JJCML_1_2102_23788_16091_3",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_2102_25422_19823_5",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_2102_26769_15987_4",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_2102_28025_14638_2",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_2102_7530_8961_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_2102_7882_15791_2",6
"M2D23_bc1_M03320_18_000000000-JJCML_1_2103_10288_20712_2",17
"M2D23_bc1_M03320_18_000000000-JJCML_1_2103_10511_11927_2",5
"M2D23_bc1_M03320_18_000000000-JJCML_1_2103_11245_20079_2",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_2103_11817_7710_4",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_2103_11917_14261_4",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_2103_12628_11271_9",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_2103_12829_8856_2",1
"M2D23_bc1_M03320_18_000000000-JJCML_1_2103_15098_12782_4",5
"M2D23_bc1_M03320_18_000000000-JJCML_1_2103_19575_10419_2",20
"M2D23_bc1_M03320_18_000000000-JJCML_1_2103_20085_16990_2",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_2103_20595_21371_5",25
"M2D23_bc1_M03320_18_000000000-JJCML_1_2103_20929_20422_4",16
"M2D23_bc1_M03320_18_000000000-JJCML_1_2103_21328_7211_2",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_2103_26404_10537_2",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_2103_7501_20207_2",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_2104_13007_20573_2",16
"M2D23_bc1_M03320_18_000000000-JJCML_1_2104_15974_17048_2",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_2104_19277_15676_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_2104_21647_10985_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_2104_3676_15520_2",4
"M2D23_bc1_M03320_18_000000000-JJCML_1_2104_4536_14695_2",6
"M2D23_bc1_M03320_18_000000000-JJCML_1_2105_10010_6410_2",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_2105_16273_21026_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_2105_18713_21309_2",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_2105_6867_7162_3",21
"M2D23_bc1_M03320_18_000000000-JJCML_1_2106_16639_20656_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_2106_18072_9695_4",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_2106_19096_11022_2",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_2106_20656_7035_2",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_2106_7214_19284_5",14
"M2D23_bc1_M03320_18_000000000-JJCML_1_2106_7468_6639_5",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_2107_10407_16961_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_2107_11309_7911_2",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_2107_12316_7094_2",9
"M2D23_bc1_M03320_18_000000000-JJCML_1_2107_18071_17157_2",20
"M2D23_bc1_M03320_18_000000000-JJCML_1_2107_20767_9091_2",6
"M2D23_bc1_M03320_18_000000000-JJCML_1_2108_11146_13662_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_2108_12369_16530_3",15
"M2D23_bc1_M03320_18_000000000-JJCML_1_2108_13711_15073_2",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_2108_13964_11353_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_2108_16538_24482_5",14
"M2D23_bc1_M03320_18_000000000-JJCML_1_2108_17645_17352_2",10
"M2D23_bc1_M03320_18_000000000-JJCML_1_2108_18647_8591_2",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_2108_21606_19187_10",26
"M2D23_bc1_M03320_18_000000000-JJCML_1_2108_4099_7196_2",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_2108_6196_15630_4",14
"M2D23_bc1_M03320_18_000000000-JJCML_1_2108_8231_11918_2",14
"M2D23_bc1_M03320_18_000000000-JJCML_1_2108_8650_12194_2",4
"M2D23_bc1_M03320_18_000000000-JJCML_1_2109_12404_16680_2",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_2109_12475_5646_2",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_2109_17672_11275_2",19
"M2D23_bc1_M03320_18_000000000-JJCML_1_2109_19300_14797_6",28
"M2D23_bc1_M03320_18_000000000-JJCML_1_2109_22285_3617_8",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_2109_23641_16138_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_2109_25773_10754_2",17
"M2D23_bc1_M03320_18_000000000-JJCML_1_2109_26491_17494_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_2109_7143_8394_7",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_2109_7798_13027_4",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_2109_8490_18824_2",9
"M2D23_bc1_M03320_18_000000000-JJCML_1_2109_9064_11885_2",13
"M2D23_bc1_M03320_18_000000000-JJCML_1_2110_11005_6030_10",14
"M2D23_bc1_M03320_18_000000000-JJCML_1_2110_13380_9308_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_2110_14603_13880_5",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_2110_14714_13409_3",18
"M2D23_bc1_M03320_18_000000000-JJCML_1_2110_15966_13187_2",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_2110_16322_5190_2",24
"M2D23_bc1_M03320_18_000000000-JJCML_1_2110_18159_20911_2",16
"M2D23_bc1_M03320_18_000000000-JJCML_1_2110_18500_19659_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_2110_18903_20455_2",4
"M2D23_bc1_M03320_18_000000000-JJCML_1_2110_23213_22250_3",14
"M2D23_bc1_M03320_18_000000000-JJCML_1_2110_6901_5085_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_2110_7574_22752_2",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_10837_20174_5",9
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_14450_14691_2",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_15112_3865_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_15377_11454_2",18
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_15621_7513_2",1
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_16390_22043_13",25
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_16827_14531_2",5
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_18577_19654_2",3
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_21327_9824_3",11
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_22138_23282_2",6
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_22439_16118_3",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_25182_11448_3",9
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_25650_19657_2",4
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_26259_9320_2",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_4183_12379_3",9
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_4250_13320_2",2
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_4850_12003_3",17
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_5793_17126_4",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_5843_10404_2",19
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_8301_13742_4",7
"M2D23_bc1_M03320_18_000000000-JJCML_1_2111_9448_16978_6",12
"M2D23_bc1_M03320_18_000000000-JJCML_1_2112_10442_22761_2",8
"M2D23_bc1_M03320_18_000000000-JJCML_1_2112_10707_4092_2",19
"M2D23_bc1_M03320_18_000000000-JJCML_1_2112_11076_13496_2",11
