Name of tips,Number of mutations
M2D33_bc1_M03320_18_000000000-JJCML_1_1103_26238_18180_2,19
M2D33_bc1_M03320_18_000000000-JJCML_1_1103_26359_9552_2,9
M2D33_bc1_M03320_18_000000000-JJCML_1_1103_2953_15224_2,17
M2D33_bc1_M03320_18_000000000-JJCML_1_1103_4456_12983_2,22
M2D33_bc1_M03320_18_000000000-JJCML_1_1103_6707_10869_2,16
M2D33_bc1_M03320_18_000000000-JJCML_1_1103_6812_12925_2,6
M2D33_bc1_M03320_18_000000000-JJCML_1_1103_7044_17940_4,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1103_7180_11537_2,20
M2D33_bc1_M03320_18_000000000-JJCML_1_1103_7253_21310_6,8
M2D33_bc1_M03320_18_000000000-JJCML_1_1103_7500_15808_2,12
M2D33_bc1_M03320_18_000000000-JJCML_1_1103_8118_12051_3,13
M2D33_bc1_M03320_18_000000000-JJCML_1_1103_8126_9495_4,8
M2D33_bc1_M03320_18_000000000-JJCML_1_1103_8983_17577_2,7
M2D33_bc1_M03320_18_000000000-JJCML_1_1103_9668_8345_3,17
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_10380_11230_2,1
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_11521_9300_4,8
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_11704_6679_2,6
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_12035_16742_2,18
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_12399_11210_2,1
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_12995_19077_2,4
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_13474_20081_2,15
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_13500_17133_3,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_13879_14850_2,12
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_13942_9771_3,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_14441_16828_3,9
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_15340_12411_2,6
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_15832_19772_2,13
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_16237_19129_2,1
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_16241_11089_2,8
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_16860_7095_2,21
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_16875_3777_2,19
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_19197_7387_2,12
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_19564_19778_2,18
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_19841_16875_2,13
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_20233_4624_5,17
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_20260_14071_2,19
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_20343_15893_3,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_20362_11231_3,13
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_20545_5799_2,6
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_21031_10372_3,31
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_21238_13931_2,2
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_21329_16330_5,24
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_22480_17708_2,10
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_2286_14532_2,14
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_23822_18705_6,19
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_23835_15592_2,13
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_24526_11809_2,16
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_24842_11518_2,10
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_24917_14907_2,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_25619_18821_2,9
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_25967_9726_5,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_26874_18161_2,8
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_27335_7480_2,8
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_27485_15242_3,21
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_3015_9443_2,4
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_3122_16605_2,28
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_4181_5655_2,6
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_4479_18585_4,4
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_5361_17003_3,9
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_6219_8579_3,19
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_6667_2983_2,7
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_7609_14104_3,18
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_7632_15295_3,25
M2D33_bc1_M03320_18_000000000-JJCML_1_1104_8808_8467_3,13
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_10550_10408_2,7
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_11738_19335_2,8
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_11819_14872_6,14
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_12372_5096_4,9
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_12385_21100_2,14
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_12923_11026_2,9
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_13195_12953_2,15
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_14081_5752_2,5
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_14756_5919_2,6
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_15614_17705_2,2
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_15883_8510_2,24
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_16041_10544_2,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_16566_17449_2,4
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_17321_21119_3,10
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_17708_20482_2,4
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_18029_5529_2,14
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_18657_19711_3,12
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_18929_20689_2,12
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_19092_21069_6,19
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_19333_12916_2,15
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_19458_11550_4,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_20534_9920_4,17
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_20915_6974_3,16
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_21416_9175_2,6
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_21435_12712_3,15
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_21881_6150_2,14
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_21992_13542_2,4
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_22005_17268_2,7
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_22089_16117_2,14
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_22265_4850_2,17
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_22538_18492_3,14
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_22558_3091_2,35
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_22644_1704_2,6
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_22880_10779_2,6
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_23434_12712_2,7
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_23721_17275_4,7
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_23984_10316_7,13
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_24756_12500_3,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_26444_16301_5,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_29217_10940_3,17
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_5513_10689_2,1
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_6366_12752_2,7
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_7004_9077_3,33
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_7136_19068_2,16
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_7192_19661_3,14
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_7504_9166_2,4
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_7761_20634_2,15
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_8005_5784_4,10
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_8097_12309_3,8
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_9816_8456_3,13
M2D33_bc1_M03320_18_000000000-JJCML_1_1105_9952_19508_2,18
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_10210_5894_2,10
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_10256_4976_2,9
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_10425_18813_3,20
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_11114_20678_2,2
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_11127_13923_2,16
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_11371_7406_5,22
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_12525_17586_4,18
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_12568_20714_2,19
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_13688_17471_4,20
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_14667_13325_3,19
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_16478_12272_2,6
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_16973_14587_2,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_17080_22653_2,4
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_17271_12872_5,12
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_17680_10258_2,5
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_19556_9309_2,8
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_19849_5480_3,12
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_20211_18050_2,16
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_20507_13294_3,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_20825_15560_2,22
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_20973_9530_2,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_21156_9767_2,6
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_21191_22421_2,5
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_21291_6355_2,19
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_21830_6766_4,12
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_21913_12161_2,3
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_22202_16290_2,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_22220_6621_2,7
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_22350_16438_2,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_22520_3541_2,22
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_23251_20901_2,8
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_23840_4771_2,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_24343_14408_2,5
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_24720_21461_2,7
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_26684_12574_2,10
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_27040_16343_2,13
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_27206_19654_3,1
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_27313_12933_3,20
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_28380_11461_3,13
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_3228_13882_2,7
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_3661_16817_2,9
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_6575_6402_2,10
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_7319_9354_3,13
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_9232_7350_2,16
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_9736_12447_3,7
M2D33_bc1_M03320_18_000000000-JJCML_1_1106_9808_12982_5,16
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_10501_13299_3,4
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_10614_17746_2,18
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_10750_7030_3,33
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_11785_22853_2,9
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_11797_8891_2,4
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_12012_11529_2,7
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_12280_11836_2,4
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_12437_14409_2,7
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_13247_14114_2,5
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_14171_11842_2,4
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_14351_11865_2,10
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_14647_11694_3,13
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_14934_12630_2,5
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_15194_13762_3,21
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_15563_18219_3,12
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_15567_12694_2,8
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_16826_8158_2,3
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_16873_10506_2,20
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_16956_12090_3,16
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_16993_7463_2,8
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_17231_9243_2,16
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_17747_18121_2,3
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_17779_8468_2,4
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_17785_16879_2,12
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_17805_18667_2,7
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_18183_15076_2,3
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_18380_14123_2,15
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_18478_14275_2,6
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_18610_18496_6,7
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_18756_14499_2,6
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_19381_6671_2,5
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_19455_8440_2,8
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_20190_13736_2,13
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_20446_5863_6,9
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_20456_14689_2,4
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_20575_15433_2,8
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_21295_21107_2,8
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_21436_14648_2,3
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_22853_15041_5,17
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_23325_16688_2,7
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_23350_18785_5,10
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_23795_9990_2,3
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_24068_15647_3,2
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_24670_20724_7,16
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_24776_8437_2,3
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_25084_20306_3,19
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_25243_16871_3,6
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_27092_14006_2,18
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_27551_14967_2,2
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_5210_16107_4,17
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_5498_16896_3,1
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_6161_16775_3,15
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_6330_3523_3,19
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_7446_11346_3,13
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_7661_7323_2,4
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_8019_12074_3,4
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_8550_15875_3,8
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_9557_10672_4,9
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_9638_17162_2,12
M2D33_bc1_M03320_18_000000000-JJCML_1_1107_9871_17407_3,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_10147_17650_3,8
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_10207_6390_5,19
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_10556_8017_2,9
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_10764_8465_3,10
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_11386_8539_2,6
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_11529_1547_2,10
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_12052_11616_2,17
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_13427_9411_3,16
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_13810_17180_2,6
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_14101_8342_2,16
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_14911_15236_3,9
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_15107_10760_3,21
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_15411_18968_2,6
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_15515_14262_2,16
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_15800_11340_2,15
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_17322_16915_4,14
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_17332_8323_2,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_17352_14142_2,7
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_18303_20024_2,2
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_19180_13211_2,11
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_20262_14855_3,10
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_21168_11405_7,13
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_21740_13614_2,17
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_22952_21841_2,2
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_22957_16158_5,13
M2D33_bc1_M03320_18_000000000-JJCML_1_1109_23294_7196_2,13
