"Name of tips","Number of mutations"
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_12930_9394_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_13035_14609_4",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_13154_21226_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_13172_16856_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_13570_12404_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_13738_10418_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_14083_4922_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_14380_17696_4",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_14517_12652_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_14781_11916_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_15126_19328_4",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_15305_5856_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_16030_10504_3",1
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_16155_19204_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_16303_8198_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_16665_6183_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_16800_12045_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_17170_5964_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_17483_14674_3",9
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_18338_11593_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_18460_6675_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_19333_7913_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_19476_19811_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_19516_24375_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_19770_12750_5",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_20101_4574_3",7
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_20230_11413_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_20329_7940_3",10
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_21793_22923_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_22211_15566_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_22474_11240_3",8
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_23313_18339_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_23401_10832_4",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_23762_19649_3",7
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_24518_5581_3",7
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_24988_5988_4",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_25019_19706_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_25028_11578_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_25178_11221_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_25284_15786_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_25552_9872_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_25586_5481_5",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_26447_11506_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_26899_8611_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_28023_10207_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_28049_7792_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_28540_14530_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_7939_10185_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1103_9010_17237_6",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_11600_4524_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_11714_11324_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_11833_14651_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_12206_8746_4",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_12520_8661_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_13563_18021_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_15427_14002_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_15573_5932_3",8
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_15595_11246_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_16197_14699_3",7
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_16523_21099_4",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_17143_13974_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_17373_8289_3",8
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_17399_2484_3",7
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_17548_19651_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_18628_3517_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_18872_13303_3",7
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_19200_5178_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_19263_12496_3",7
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_19880_4410_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_20191_9348_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_20641_18291_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_20679_13239_4",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_20765_9899_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_22598_18972_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_23187_8151_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_23652_17851_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_24174_9709_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_24243_10074_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_24469_6018_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_24598_2649_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_24946_7210_3",7
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_26084_20724_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_26501_6437_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_26857_18466_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_26863_5111_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1104_26963_20679_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_10075_2985_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_10190_17770_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_11010_18277_3",8
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_12721_11516_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_13444_22119_6",1
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_13516_6906_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_14258_9992_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_14522_13355_4",1
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_14726_11409_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_15571_15648_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_15832_15955_4",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_15923_19535_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_16542_16207_3",7
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_17372_10282_4",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_18011_18718_4",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_18245_7984_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_18255_5461_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_18402_17315_4",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_19372_14812_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_19559_15096_3",8
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_19647_14294_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_19849_6692_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_20556_13784_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_20773_8119_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_21020_10852_3",10
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_21240_20371_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_21573_14792_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_21917_2333_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_22250_3362_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_23443_2853_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_23685_3994_3",7
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_23887_17640_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_24895_21757_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_25226_10786_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_25279_3181_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_25703_17788_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_26926_17102_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_27194_8641_3",13
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_27983_13469_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_28364_9354_3",1
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_28399_13323_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_6550_5785_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_6551_8671_3",1
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_7559_8760_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_8740_5381_4",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_9576_14789_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1105_9823_4153_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_10271_9763_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_10386_5477_4",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_10669_12765_3",8
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_11044_10094_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_11695_9644_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_11730_14772_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_12063_10422_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_12256_18453_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_12397_20692_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_13090_9176_5",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_14552_16798_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_15339_13182_3",9
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_15613_11363_4",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_15979_7800_7",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_16045_24023_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_16615_20341_5",1
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_17254_3283_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_17793_17727_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_18040_7085_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_18241_20207_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_18284_6110_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_18818_7685_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_18962_14042_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_19242_20643_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_19729_2676_5",1
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_19860_17237_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_20886_16359_7",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_21040_14241_4",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_21651_2782_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_22037_11823_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_23365_2793_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_23592_7016_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_25114_19490_4",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_26043_11860_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_26533_14538_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_26782_9813_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_27289_12321_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_27814_13083_3",10
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_28872_14953_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_7305_16077_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_8053_6964_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_8881_12035_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1106_9362_13373_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_10699_3082_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_11014_8679_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_11753_5824_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_11960_12765_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_12143_6123_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_12437_9335_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_12764_10957_4",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_13717_17565_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_14165_11625_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_14221_12619_4",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_14861_8269_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_16055_13370_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_16097_18596_3",8
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_16100_19458_3",11
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_16771_10625_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_16774_9597_3",8
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_17086_3174_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_17171_13228_4",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_17302_16937_4",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_17414_18113_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_17928_22473_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_18121_5169_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_18466_17108_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_19437_18707_3",7
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_19513_17581_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_19646_14910_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_19967_12366_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_20236_11829_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_20821_4433_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_21181_4074_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_21379_19541_3",7
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_22031_21340_3",7
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_22110_13314_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_22398_23609_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_22563_20613_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_23140_18411_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_23148_13623_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_24482_22036_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_25654_3462_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_26311_4871_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_27871_7458_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_7495_6294_4",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1107_8221_13000_3",9
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_10042_13070_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_12263_9991_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_12886_10080_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_13592_16979_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_14669_11495_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_14963_11451_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_15222_17867_3",8
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_15325_2949_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_16053_5565_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_16132_12480_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_16276_2110_4",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_16393_11725_5",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_16741_6613_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_17484_10438_4",1
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_17608_14486_4",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_17629_9985_4",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_18444_20007_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_18474_21890_5",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_19093_18668_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_19542_15413_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_20756_14666_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_21482_17832_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_21668_9227_4",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_23730_10551_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_24482_13661_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_24505_19000_3",9
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_25478_18424_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_27723_8177_4",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_27738_6025_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_27922_12486_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1108_8574_15779_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_10348_10616_3",7
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_10766_12026_4",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_11054_14886_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_11776_13090_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_13864_19391_3",7
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_14334_18438_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_14674_15654_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_15029_14091_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_15130_2730_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_15180_18339_5",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_15353_16159_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_15824_19964_3",6
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_16744_20097_5",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_17218_13477_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_17790_16520_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_18016_4025_3",8
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_18034_7885_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_19323_2953_3",7
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_20630_19707_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_21123_9843_3",3
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_21549_3499_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_22050_19987_3",8
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_22880_2354_3",2
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_23379_19048_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_23682_11925_3",5
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_24369_14294_3",4
"3A_bc1_M04958_54_000000000-J7Y7F_1_1109_24732_19421_3",3
