"Name of tips","Number of mutations"
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_23420_15498_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_23469_16016_3",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_23598_6954_3",15
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_23624_16523_3",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_23656_11595_4",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_23708_10083_3",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_23908_7233_4",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_24137_7039_3",11
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_24147_2361_6",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_24300_9879_5",13
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_24339_17245_6",11
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_24412_12820_3",13
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_24627_21716_4",2
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_24706_17964_3",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_24768_9962_3",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_24820_11789_3",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_24922_3213_3",12
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_24925_14471_3",10
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_24962_8872_5",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_24968_8965_6",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_25193_22554_3",8
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_25233_5712_7",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_25296_5257_3",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_25315_7490_3",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_25333_6509_3",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_25347_10680_3",1
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_25690_16776_3",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_25787_6076_4",1
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_25909_9045_3",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_26114_19927_4",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_26178_8192_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_26199_7837_4",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_26303_21167_3",11
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_26469_5914_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_26546_18308_3",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_26678_18797_3",14
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_26722_16892_5",2
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_26730_9810_3",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_27007_15781_3",12
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_27082_12825_6",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_27189_19300_5",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_27248_13455_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_27351_7633_3",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_27456_20215_6",2
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_27786_8352_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_27818_14587_3",8
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_27837_9746_3",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_27941_15895_3",8
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_27973_18846_3",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_28128_10077_5",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_28167_12106_3",12
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_28790_8608_3",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_28882_11340_3",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_28919_14123_5",9
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_28938_14827_4",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_29312_11428_3",8
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_3478_10439_4",10
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_4761_10211_5",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_5694_16726_5",9
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_5975_6671_3",14
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_5979_9320_3",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_6408_11327_4",8
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_6414_2899_3",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_7068_10279_7",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_7339_18758_3",9
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_7962_4251_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_8272_9764_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_8449_11122_5",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_8553_9608_4",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_8768_14241_3",12
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_8930_21056_4",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_9093_12275_3",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_9293_8310_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_9333_1939_3",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_9378_2027_5",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_9387_10716_4",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_9534_14425_3",10
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_9576_12212_5",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_9636_9757_3",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_9796_4796_4",8
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_9876_16603_3",2
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1101_9942_4084_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_10111_14109_4",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_10497_9635_5",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_10540_4588_3",13
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_10568_14845_3",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_10601_12604_3",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_10713_13376_3",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_10808_6006_4",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_10813_7801_3",13
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_10845_3098_4",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_10903_4557_3",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_10959_10980_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11028_15473_3",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11068_16519_3",2
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11072_18517_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11173_5215_4",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11235_17429_4",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11260_4731_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11280_15216_3",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11299_19866_4",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11353_16951_3",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11357_14369_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11406_13470_5",8
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11425_6206_3",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11551_16251_3",8
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11579_16836_3",9
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11582_9150_5",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11649_20892_4",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11668_8266_5",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11719_7902_3",10
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11737_11382_5",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_11857_6738_6",2
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_12036_15201_5",8
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_12046_15261_5",2
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_12138_14744_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_12208_17080_3",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_12263_3391_5",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_12264_12605_3",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_12445_10330_3",10
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_12539_13102_3",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_12658_15952_3",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_12864_16195_3",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_12978_16431_3",9
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_12991_13855_3",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_13069_13094_3",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_13132_13036_3",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_13198_10925_4",13
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_13299_6373_3",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_13313_13578_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_13431_18951_3",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_13452_7413_3",2
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_13485_13965_4",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_13566_4893_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_13601_16906_4",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_13875_24065_4",8
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_13900_14523_3",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_13904_5117_3",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_13925_12775_3",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_13926_9494_4",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_13960_20335_8",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_14018_9430_3",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_14114_13084_3",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_14167_3406_3",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_14208_6843_4",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_14295_8376_6",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_14301_2801_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_14439_11159_3",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_14523_7449_4",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_14639_10966_5",12
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_14791_16158_3",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_14867_6900_4",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_15268_6402_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_15302_4137_4",10
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_15399_7620_3",2
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_15499_6256_5",9
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_15565_4805_3",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_15617_7627_3",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_15984_14143_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_15985_10842_3",2
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_16154_20123_3",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_16191_20365_3",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_16306_14962_3",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_16380_6308_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_16396_16786_4",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_16407_8998_4",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_16450_10521_3",7
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_16520_19158_4",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_16580_13345_3",9
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_16703_18978_3",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_16713_17520_3",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_16772_17210_6",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_16906_9664_3",9
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_16919_15389_4",1
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_17195_4828_4",5
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_17278_11343_3",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_17303_8322_6",4
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_17323_11286_4",3
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_17379_6383_3",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_17484_17327_7",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_17620_12678_3",6
"M2Dl53_bc1_M04670_38_000000000-JP235_1_1102_17633_3125_3",4
