Name of tips,Number of mutations
M2D3_bc1_M03783_10_000000000-JJBVG_1_1104_22455_9040_4,12
M2D3_bc1_M03783_10_000000000-JJBVG_1_1104_24288_11990_3,7
M2D3_bc1_M03783_10_000000000-JJBVG_1_1104_25022_22578_2,2
M2D3_bc1_M03783_10_000000000-JJBVG_1_1104_25294_7421_2,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1104_3002_10732_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1104_4943_12512_2,35
M2D3_bc1_M03783_10_000000000-JJBVG_1_1104_5539_17436_2,16
M2D3_bc1_M03783_10_000000000-JJBVG_1_1104_6595_4527_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1104_7660_14383_2,2
M2D3_bc1_M03783_10_000000000-JJBVG_1_1104_8858_22565_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1104_9583_5632_2,7
M2D3_bc1_M03783_10_000000000-JJBVG_1_1104_9639_12503_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_10084_6629_4,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_10156_11126_2,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_10437_12876_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_11036_13732_2,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_11428_5550_2,2
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_11911_5612_2,1
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_12926_17739_3,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_13371_12729_2,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_14229_17030_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_15522_21309_4,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_15886_22249_2,24
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_16248_4766_2,16
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_16395_9476_2,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_16813_5476_3,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_16975_5607_2,11
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_18075_8446_2,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_19115_15877_2,2
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_19359_2350_4,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_19907_16257_5,1
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_20111_11542_2,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_21196_19104_2,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_21445_18314_3,15
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_21618_8157_3,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_21692_11953_2,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_21832_6225_2,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_21981_18368_2,12
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_21997_12615_2,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_22669_5730_2,29
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_22745_7007_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_22775_16873_4,9
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_2304_14605_2,17
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_23102_5264_3,2
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_23906_11967_4,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_24573_11994_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_24941_15797_2,7
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_24955_13460_4,17
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_25833_6200_2,2
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_26003_18293_2,11
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_26486_8309_5,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_26636_15966_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_27105_7599_2,9
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_4112_8323_2,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_4987_12434_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_5259_16000_4,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_5567_15432_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_5583_17181_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_6296_6548_5,12
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_6360_8543_2,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_6510_2852_3,22
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_7602_5319_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_7879_4734_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_7985_15573_2,12
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_9127_5511_2,9
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_9218_14973_4,7
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_9416_17449_3,16
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_9701_11433_2,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_9842_5023_2,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1105_9980_10995_3,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_10029_12528_3,11
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_10232_14659_4,30
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_10740_21165_2,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_11889_15934_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_11958_22012_2,12
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_13384_20747_2,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_14062_3233_2,2
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_14301_21199_2,12
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_14715_20571_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_14796_11777_4,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_15173_20063_2,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_15633_13020_2,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_16538_15173_2,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_17127_12966_2,14
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_17953_13541_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_17969_14950_3,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_18325_21136_2,7
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_18889_10448_2,11
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_19160_9780_2,7
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_21244_19868_2,13
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_21406_17201_2,11
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_22709_8723_2,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_22826_21803_3,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_22975_5509_2,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_25254_12152_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_27724_12393_2,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_28027_10027_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_28350_12139_3,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_29238_15576_3,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_8181_7217_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_8720_8069_7,2
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_9263_4936_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_9369_15498_2,7
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_9390_20260_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_9458_5349_2,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1106_9885_7516_2,9
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_10429_11300_2,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_11706_16558_2,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_12311_15994_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_12843_18967_2,16
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_13025_6701_3,2
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_13147_17598_2,2
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_13170_5570_2,27
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_13220_15279_3,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_13815_4986_2,7
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_13819_17771_3,12
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_14626_7711_2,14
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_18243_18959_4,12
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_18338_6834_2,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_18809_24146_2,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_19591_18736_3,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_20543_15101_3,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_21111_11000_2,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_21229_15382_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_21647_3413_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_21774_4728_4,7
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_22605_14195_2,12
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_23683_9716_2,15
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_23847_19064_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_25485_8671_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_25955_5131_2,12
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_26068_11700_3,13
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_27944_13309_3,9
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_28785_11417_6,11
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_3653_13803_3,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_6176_17898_2,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_7521_18234_2,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_8351_3092_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_8910_20061_2,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_9833_14698_2,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1107_9991_2817_2,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_12079_6643_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_12170_9928_3,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_12359_13041_4,17
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_12835_5713_3,7
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_13265_5660_3,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_13454_2930_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_13518_11191_3,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_13881_18145_5,7
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_14039_7945_2,2
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_14112_17245_3,7
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_14158_5546_2,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_14577_9970_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_15130_2738_3,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_15543_19054_2,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_15646_5642_3,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_16375_5308_2,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_16578_10166_2,9
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_17184_14617_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_17848_20255_4,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_18398_9923_3,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_18749_10954_4,12
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_18773_9629_2,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_21143_6638_2,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_21180_20090_2,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_21692_20192_2,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_22285_18047_2,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_22590_17276_2,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_22935_7064_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_22982_5180_2,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_23569_13246_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_23850_7662_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_25710_12366_2,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_26143_4950_2,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_26408_8366_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_26795_18199_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_27105_10650_3,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_27537_16242_3,2
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_27599_13488_4,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_27946_19875_5,24
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_3646_18339_4,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_3962_8197_2,11
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_4160_19121_3,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_4781_14863_2,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_6090_7025_2,1
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_8069_21717_5,7
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_8299_22476_7,12
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_8751_5064_3,11
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_8794_2231_2,23
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_9073_10188_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_9210_20134_5,11
M2D3_bc1_M03783_10_000000000-JJBVG_1_1108_9893_23355_2,2
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_10507_2921_2,7
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_12112_13415_2,17
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_12818_20069_2,2
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_13064_20591_2,22
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_13321_16163_2,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_13904_5301_2,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_14210_11209_2,20
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_14797_19673_2,9
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_15055_7310_2,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_15259_15734_2,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_16153_15850_2,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_16729_11478_2,2
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_17068_21436_3,19
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_17981_18144_2,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_19124_21356_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_19307_8934_2,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_20612_5681_2,12
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_20899_11099_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_20926_16330_6,11
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_21402_3275_2,2
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_21747_7804_3,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_22072_6652_4,32
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_22237_11385_2,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_23923_9155_2,14
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_24058_5002_2,14
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_25518_14877_2,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_25605_9444_4,9
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_27144_15100_4,9
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_3704_14653_5,9
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_4314_16732_3,17
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_4915_10806_2,15
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_7864_12810_9,10
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_9089_16796_2,7
M2D3_bc1_M03783_10_000000000-JJBVG_1_1109_9669_11118_2,7
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_10123_16543_2,2
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_11448_18297_5,9
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_12917_3842_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_13584_12706_2,6
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_14612_10098_2,4
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_16757_17115_3,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_17009_8353_3,7
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_17788_20987_2,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_20030_12602_2,2
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_20449_14124_3,18
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_20561_19511_2,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_21014_4327_2,12
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_21094_20272_2,3
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_21846_17545_2,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_21983_10849_2,13
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_22276_9756_5,12
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_23115_17065_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_24697_15428_6,8
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_25228_14398_2,12
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_25977_18015_2,5
M2D3_bc1_M03783_10_000000000-JJBVG_1_1110_3855_10911_2,9
