"Name of tips","Number of mutations"
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_21674_8813_3",21
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_21801_12150_6",19
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_21834_19406_3",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_22031_3439_3",3
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_22281_5168_4",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_22402_1489_5",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_22656_7248_4",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_23085_2874_4",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_23156_20944_3",9
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_23523_11559_6",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_23702_16067_15",6
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_24111_9264_4",6
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_24209_9747_12",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_24541_10491_5",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_24624_8205_7",36
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_25155_15819_4",22
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_25243_15690_7",7
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_25295_13501_7",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_26170_5791_3",19
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_26190_10943_5",16
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_26358_14591_4",5
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_26508_15150_4",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_26683_19488_4",7
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_26794_8796_4",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_26875_12932_7",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_26876_18278_9",7
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_27562_19621_5",7
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_28386_14345_6",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_29222_10523_4",8
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_5455_15507_3",21
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_5907_12706_6",20
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_7992_6609_8",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_8446_6534_6",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_9017_13858_8",20
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_9153_12771_3",9
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_9418_19808_3",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_9599_12611_3",17
"M3D33_bc1_M04670_38_000000000-JP235_1_1101_9786_19457_4",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_10519_9435_7",6
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_10690_12076_3",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_10756_11403_5",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_11003_17580_9",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_11129_20656_10",9
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_11579_10604_8",8
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_12523_6776_9",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_13283_9874_4",17
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_13298_13922_8",25
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_13529_18514_7",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_14084_10189_3",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_14289_18151_13",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_14630_11941_4",16
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_14786_19655_5",32
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_15126_10673_9",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_15272_3214_5",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_15300_3779_4",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_15551_14941_5",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_16045_17744_6",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_16103_13559_9",16
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_16953_6556_8",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_17205_18019_5",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_17356_16259_7",7
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_17364_18534_3",18
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_17439_7708_3",18
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_17837_14154_7",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_18430_3275_3",17
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_18694_12470_4",2
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_18750_15072_3",9
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_19044_13567_5",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_19190_13059_6",16
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_19631_11167_4",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_19736_15824_12",16
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_20080_3782_3",3
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_20081_12175_4",7
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_20187_16133_4",18
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_20456_18439_11",17
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_20532_13361_7",9
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_20535_19517_3",3
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_20758_14039_3",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_20875_5596_6",7
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_21401_8354_4",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_21762_8201_4",19
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_22287_15526_4",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_22289_9052_12",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_22493_2213_8",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_22693_12625_3",9
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_23162_9954_7",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_24061_18767_3",18
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_24117_14176_13",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_24245_16650_8",1
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_25210_17704_3",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_25345_15227_10",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_25484_14538_11",16
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_25712_10435_5",7
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_26436_16468_7",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_26948_16231_3",16
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_26963_18692_8",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_27063_16615_4",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_27354_16233_6",5
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_29093_11906_3",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_29512_11801_6",17
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_4453_16143_5",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_6249_6883_5",24
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_6508_14047_5",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_6569_15264_7",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_6613_5485_4",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_8117_15142_4",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_8205_9898_7",4
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_8810_13889_6",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1102_8964_15163_9",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_10395_5779_3",24
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_10604_16827_4",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_10718_4031_7",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_10864_15015_4",20
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_10884_11112_4",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_10917_6583_5",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_10921_21276_5",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_10977_7279_4",16
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_11020_12206_4",8
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_11183_11863_3",5
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_11567_4734_5",8
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_11918_5771_10",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_11990_17917_9",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_12191_5312_4",17
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_12533_6079_5",16
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_12974_6628_9",16
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_13131_18229_4",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_13217_22307_3",7
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_13751_10169_6",3
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_13794_5974_3",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_13893_11214_5",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_14345_13481_9",25
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_14391_11933_5",8
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_14851_4727_3",8
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_15031_9568_6",36
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_15095_4399_6",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_15305_10918_6",5
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_16027_12174_4",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_16369_13123_3",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_16412_19051_4",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_16465_2232_5",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_16556_12362_4",16
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_16636_23711_5",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_16998_9742_6",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_17433_2908_10",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_17482_7978_7",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_17713_20199_5",16
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_17745_6308_6",16
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_17771_20020_3",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_17795_11873_11",17
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_18132_12532_6",22
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_18150_9944_9",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_18243_14807_7",18
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_18352_8955_3",16
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_18563_16181_15",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_18649_16957_3",16
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_18741_12303_3",4
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_19358_10606_3",19
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_19722_3213_9",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_20002_13036_4",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_20651_10811_5",22
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_20711_5498_9",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_20808_7463_3",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_20918_12111_4",21
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_21046_15380_9",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_21527_19460_9",5
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_21579_18298_7",7
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_21820_19545_13",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_22020_3475_3",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_22021_19156_3",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_22025_13583_7",2
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_22761_21858_6",19
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_23094_10851_7",19
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_23217_13355_7",8
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_23560_3541_6",19
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_23585_5161_6",8
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_23732_21027_4",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_23886_13470_6",9
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_24061_9608_6",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_24087_15782_7",5
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_24401_4922_5",18
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_25069_4705_3",17
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_25075_13275_3",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_25121_15641_3",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_25310_4412_8",9
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_25363_16540_11",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_25622_12198_12",19
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_25951_16165_5",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_25966_21266_6",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_26029_9727_7",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_26276_8567_3",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_26761_17833_3",17
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_26789_11236_3",6
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_26809_17304_4",6
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_26925_18155_6",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_27300_16726_3",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_27471_9149_6",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_27519_15068_5",17
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_27583_20371_12",25
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_2825_13613_5",3
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_28463_9390_6",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_29086_12129_8",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_5282_4541_6",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_6146_13912_4",19
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_6797_14792_3",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_7089_13095_7",4
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_7481_14927_3",17
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_7520_3642_6",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_7646_17157_6",22
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_7810_11132_3",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_8301_11930_4",3
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_8396_17973_3",8
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_9039_12678_9",22
"M3D33_bc1_M04670_38_000000000-JP235_1_1103_9406_20348_6",28
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_10025_9149_12",18
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_10060_4622_4",28
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_10190_12668_8",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_10208_1933_9",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_10661_14740_7",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_10758_7478_14",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_10935_9438_5",5
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_11163_10087_4",6
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_11227_15040_4",9
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_11227_20956_5",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_11383_8241_3",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_12245_5758_11",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_12430_11736_4",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_12616_22641_5",24
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_13303_15187_4",7
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_13464_10833_4",8
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_13864_9143_3",8
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_14140_7507_3",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_14479_19494_3",9
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_14595_23961_8",18
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_14695_13463_6",8
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_15037_16734_3",9
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_15485_2996_3",8
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_15746_4155_3",18
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_15855_8426_4",5
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_15951_7252_4",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_16027_9823_8",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_16438_15426_3",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_16572_22189_5",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_16776_20035_6",7
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_17089_11538_3",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_17155_7317_3",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_17171_15578_14",19
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_17602_5515_3",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_17638_16474_5",6
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_17910_18883_4",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_18122_5564_3",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_18218_19301_5",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_18429_12552_7",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_18546_7274_4",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_19041_12041_3",7
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_19072_12857_9",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_19354_6052_3",7
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_19362_1557_3",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_19468_7038_8",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_19684_7205_11",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_21205_13150_4",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_21473_9392_4",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_21653_7450_4",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_21719_6410_6",8
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_21747_16903_3",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_22031_17144_6",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_22124_5628_4",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_22295_15742_5",9
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_22785_18890_3",7
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_23005_13840_4",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_23055_21101_13",16
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_23122_11987_5",21
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_23629_19349_12",18
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_23894_3723_4",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_23935_7426_6",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_23982_15552_3",8
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_24142_14421_7",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_25573_17783_7",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_25687_15933_6",8
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_25899_13905_5",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_26042_11875_3",4
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_26201_15729_3",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_26479_11657_4",2
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_26739_18863_3",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_26879_12897_3",17
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_27089_12036_4",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_27112_7660_7",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_27375_18210_3",22
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_27905_20092_3",18
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_27973_16505_8",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_28035_16398_5",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_28424_12175_3",7
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_28462_12772_5",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_4433_6704_4",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_6156_17886_3",15
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_6232_15684_6",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_7277_11368_8",21
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_7374_13063_3",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_7412_11775_3",20
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_7680_10127_5",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_7857_20057_6",7
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_8184_11163_4",12
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_8543_8498_7",5
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_8593_9280_7",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_9448_11578_4",10
"M3D33_bc1_M04670_38_000000000-JP235_1_1104_9844_10772_7",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1105_10361_14855_9",20
"M3D33_bc1_M04670_38_000000000-JP235_1_1105_10530_14566_5",16
"M3D33_bc1_M04670_38_000000000-JP235_1_1105_11042_7882_4",16
"M3D33_bc1_M04670_38_000000000-JP235_1_1105_11187_5519_5",4
"M3D33_bc1_M04670_38_000000000-JP235_1_1105_11224_20871_5",14
"M3D33_bc1_M04670_38_000000000-JP235_1_1105_11374_21353_10",18
"M3D33_bc1_M04670_38_000000000-JP235_1_1105_11652_14684_8",13
"M3D33_bc1_M04670_38_000000000-JP235_1_1105_11684_13806_9",19
"M3D33_bc1_M04670_38_000000000-JP235_1_1105_11747_19177_8",3
"M3D33_bc1_M04670_38_000000000-JP235_1_1105_12807_16704_8",11
"M3D33_bc1_M04670_38_000000000-JP235_1_1105_12986_21779_5",14
