"Name of tips","Number of mutations"
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2107_19924_17982_6",7
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2105_19101_19981_9",9
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1104_9580_6976_4",7
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1106_20160_7123_8",8
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1117_16567_8119_6",8
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2109_11096_9525_7",3
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2103_9097_20089_10",13
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2117_20294_14293_8",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1118_27398_8205_5",9
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2118_24166_9600_6",4
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1112_12672_20053_9",5
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1112_12243_13761_10",5
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1110_23471_3470_8",7
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1104_23368_12382_5",10
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1107_25298_16867_7",7
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1104_6712_11323_8",9
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1116_14336_18042_9",5
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_2101_17568_19812_6",3
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_2112_8218_8747_5",10
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1111_10703_21226_3",11
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1103_27727_20323_9",7
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1118_27903_8405_6",11
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1105_21848_7025_8",4
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1103_22013_17002_4",5
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1105_12573_13184_8",8
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1116_21005_18877_5",3
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1102_27128_12480_7",2
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1105_14083_6501_5",13
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1113_14801_14099_7",8
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1119_19912_11940_5",4
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2112_16023_19850_8",7
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1113_23242_12843_5",15
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1108_14768_20646_7",5
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2116_23725_12776_5",15
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1110_21526_4877_7",8
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1104_14116_20170_10",5
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1111_16190_2480_4",11
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1103_14825_10104_7",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1102_19097_5320_6",8
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2106_19804_16561_9",2
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2109_17698_19612_7",3
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2104_7425_13679_6",6
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1111_21467_5815_4",4
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2101_18341_3754_7",3
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1117_21831_2409_5",11
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1111_17569_8359_7",4
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2108_25039_19112_5",4
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1117_25469_4889_6",9
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1111_19165_19524_6",3
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1105_8222_11532_5",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1105_22319_9280_6",4
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1116_13417_6221_9",10
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2112_23438_19619_6",4
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2116_13860_14487_6",8
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1103_20284_18790_6",4
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1102_7208_10103_8",4
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1114_10561_18018_8",6
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1118_7314_13565_4",3
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1104_12451_9855_6",4
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2108_9917_10365_6",7
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2103_18545_20734_10",11
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1108_20861_11245_6",16
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2119_27816_13081_6",12
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1118_8249_14841_6",14
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1112_14198_6853_8",7
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1105_14793_7233_5",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1101_21048_8644_3",3
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1102_10675_19948_5",9
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1104_19596_10528_6",8
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1112_27355_14361_5",9
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1112_19382_17674_9",6
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2110_17730_18343_6",2
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1108_17139_5050_10",11
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1114_29205_13052_6",3
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2114_18806_17943_4",3
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1111_10261_18769_6",11
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_2110_14709_13375_6",7
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1104_27932_10171_7",10
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1110_10404_12022_6",10
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2112_7442_18313_5",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1101_7812_9090_7",3
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1108_16624_22307_7",12
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1106_24602_6414_6",10
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2107_25769_11544_6",11
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1106_18391_5706_5",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1101_17185_20563_4",2
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1114_20337_13476_4",10
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2103_25337_14186_6",7
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1114_10027_17352_7",4
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1101_20696_12017_4",6
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1110_28188_9460_5",13
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2110_20613_14201_12",10
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1113_26696_14321_5",4
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1102_17513_17076_5",6
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2118_25697_10411_4",7
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1102_13081_18354_7",9
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1113_23174_18730_4",5
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1101_18276_2638_6",6
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1102_8412_20446_7",4
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1104_17621_3593_5",6
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1108_6560_16617_4",2
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1104_24483_18089_5",7
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1114_14551_18691_6",5
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1111_28487_12653_5",13
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2107_21461_13889_4",8
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1106_21941_22787_6",4
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2106_20462_15084_7",3
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1115_21399_20695_7",13
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2116_9629_20750_6",5
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2108_16296_17361_3",4
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2103_25725_15000_7",4
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1118_23580_13701_7",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1116_18317_7432_4",8
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2107_20200_12044_10",3
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1112_14500_17251_5",14
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2110_9222_12617_4",3
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1117_7327_16989_5",4
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1118_20511_13444_4",2
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1106_7291_9360_4",4
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1114_14381_10556_5",3
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1111_11751_15407_5",4
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1103_27839_16662_5",8
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1118_12359_14182_6",10
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2113_8717_17908_8",6
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1110_27762_13808_5",4
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1110_7822_5953_4",12
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2116_21153_17175_6",14
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2112_8148_9476_8",8
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1110_10047_3978_4",2
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2106_17465_19621_5",4
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1115_18168_9374_3",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1113_17981_18465_3",10
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1119_9789_9158_6",6
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2113_21991_11312_5",3
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1104_14421_7547_5",6
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1103_23863_12603_9",2
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1113_24982_19064_4",3
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2107_22090_10003_6",9
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2113_19806_13692_6",8
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1101_17140_13154_5",8
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1101_10729_9203_6",3
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1112_28579_13310_4",4
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1116_15537_9349_4",4
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1107_20316_11630_3",2
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1108_22826_16265_5",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1113_7873_16065_5",10
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1109_13462_12484_5",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1118_12440_4960_6",2
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1104_17315_19258_4",10
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1115_18283_5334_5",3
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1106_15737_5088_4",10
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1118_19423_20755_5",5
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1110_18085_14181_6",6
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1106_18695_20475_5",6
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1103_18629_7534_4",2
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1117_17783_6752_4",4
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2118_14991_8689_6",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1103_19068_8300_4",4
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2111_21359_8956_6",3
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2104_20901_8864_8",6
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1104_8915_11913_6",4
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1109_9382_12428_4",6
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_2101_22779_16883_4",6
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2112_20460_6083_6",12
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1108_21557_19892_4",6
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1119_23561_23492_5",10
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1105_16520_16539_8",10
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2112_25884_8386_5",6
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1114_4845_4514_5",6
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1112_9926_6325_8",4
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1114_19627_19706_6",11
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2116_26897_16394_4",4
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1115_6733_2536_5",6
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1112_11301_5586_3",8
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1104_21489_2742_4",4
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2109_23512_16427_4",9
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2108_4895_8274_4",8
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2106_23229_5943_10",4
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1110_15526_8664_7",12
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_2115_24986_9659_4",11
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1110_12876_12420_8",4
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1102_15292_18064_5",15
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1105_13134_4105_6",8
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1104_23676_7112_4",10
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_2110_7276_10970_4",7
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1113_7567_13034_7",7
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1108_15178_8136_6",17
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1107_23319_18359_6",2
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1106_12520_7524_8",6
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2108_14848_21179_4",10
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1114_10747_16467_3",3
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1115_14304_3618_6",4
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2102_10351_16901_3",8
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1106_16895_10926_4",6
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1108_21694_9078_3",4
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2102_28189_10899_6",10
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1110_10255_12004_5",13
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1101_18996_17210_5",3
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1102_17214_3533_7",3
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_2103_9646_19622_4",7
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1103_21707_15942_5",17
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1118_20811_21331_4",12
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1114_12045_5225_3",6
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1114_22259_7214_10",14
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1102_8761_20261_3",5
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1111_22448_14524_4",4
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2105_20728_7313_5",4
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2108_15735_18078_4",14
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1111_12811_14071_6",9
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1110_25195_17024_9",9
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1103_11681_9935_4",7
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2104_17470_10073_4",8
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1112_18785_2867_5",5
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1112_12526_13338_5",9
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1103_19580_9546_10",6
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1104_19991_5431_7",5
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1103_19570_8794_3",6
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2101_13956_10239_4",11
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1119_17479_3732_7",7
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1112_22428_16564_4",3
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1102_24866_11294_3",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1109_25285_6444_5",9
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1104_18192_21316_7",3
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1104_25592_11274_6",10
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1116_21443_9159_7",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2101_26225_12765_4",3
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1110_22247_21738_5",10
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1115_10807_17824_5",3
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1113_11552_3301_6",7
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1102_22020_11392_4",7
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1102_26015_9738_5",15
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1107_15016_18246_6",3
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1103_12078_9183_4",4
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2107_13853_9177_6",9
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1109_8313_4759_4",7
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1106_16653_5620_6",16
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1105_19843_3427_5",3
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2114_27657_14616_4",5
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1108_17892_6181_7",7
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1107_9308_4882_5",5
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1110_19545_2355_4",5
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1113_19404_16959_4",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1113_9151_11331_5",6
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1105_23327_10411_6",11
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_2106_9103_5049_6",3
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1119_16837_23535_4",6
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1109_16984_13428_5",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1106_26595_9294_4",7
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1119_26159_20727_5",12
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1116_27315_8115_8",2
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1105_28778_9607_6",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1108_12299_8496_5",14
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1110_14830_15015_5",3
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2117_23039_13609_3",7
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_2105_17962_7241_3",10
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1112_25294_11602_5",3
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1109_28735_16428_4",4
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1119_8180_22267_5",4
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1118_24555_22227_3",11
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_2110_17073_6253_5",10
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1105_8897_11732_4",11
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1114_17605_22466_4",7
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1104_14073_9774_5",5
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1109_17942_13826_5",6
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1118_16340_5298_5",8
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1115_29396_11278_3",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2116_19454_3923_6",6
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1105_23409_19119_7",5
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1105_9795_15765_4",6
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1116_18904_7448_9",4
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2106_10730_14878_4",5
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1113_28422_8393_6",4
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1116_24534_13140_3",8
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1116_15467_2281_4",7
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1103_19727_15015_5",6
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1118_16138_5384_4",2
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1104_15806_5087_4",9
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2119_27218_20759_7",14
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1115_9804_17682_4",8
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1106_12910_7741_5",7
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1107_28211_13664_3",10
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1108_14468_4326_4",6
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1113_20193_5437_4",8
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1109_21821_13329_8",7
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1108_22631_5176_3",5
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1105_26897_6277_6",3
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1103_10565_10342_5",4
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1113_9144_5065_3",5
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_1106_6580_20736_5",5
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_2102_15018_7642_6",9
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2115_21363_19705_6",4
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2110_12170_8594_6",8
"M1Dl63_bc1_M04670_35_000000000-JJBBG_1_2105_13279_13759_5",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_1111_14619_22744_4",5
"M1Dl63_bc1_M04958_31_000000000-JLD9G_1_2103_11277_17681_5",5
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_2103_11289_7335_4",7
"M1Dl63_bc1_M04958_49_000000000-JR7R4_1_1103_20819_3860_6",6
