Name of tips,Number of mutations
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_22999_3817_3,15
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_23028_20675_2,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_23134_7397_2,10
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_23338_14251_4,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_23366_13981_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_23475_11833_3,13
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_23487_14465_3,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_23582_9626_4,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_23585_12974_2,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_23740_11533_3,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_23828_15905_3,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_23880_3579_3,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_24277_16154_2,10
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_25146_10150_3,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_25348_17553_3,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_25350_20992_4,8
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_25463_13195_3,8
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_25636_17620_2,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_26124_14856_3,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_26153_6959_4,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_26545_6550_4,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_27095_7780_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_27543_11471_4,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_27766_17165_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_27940_14923_4,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_28296_11676_2,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_28491_10680_5,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_28832_11161_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_29227_10275_2,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_3686_12402_2,2
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_3752_9266_2,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_5149_20715_2,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_5964_12569_3,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_6202_14309_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_6558_12152_2,21
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_6800_10000_2,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_6815_20589_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_7080_17022_3,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_7389_15756_3,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_8606_10364_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_8922_6519_2,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_9017_18083_2,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_9228_3260_3,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_9750_20053_2,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_9766_13389_3,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_9805_13211_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_9852_6519_3,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1101_9985_6168_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_10125_19854_4,8
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_10638_21890_2,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_10776_16008_3,13
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_10925_7769_3,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_11537_20239_3,12
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_11657_17800_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_11767_5725_2,8
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_11932_19285_3,13
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_12062_6619_4,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_12373_10158_3,13
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_12568_11430_3,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_12588_14118_3,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_12622_17214_3,17
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_12919_8587_3,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_13040_13513_2,15
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_13243_17103_2,10
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_13953_12874_2,15
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_14148_8687_3,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_14229_15415_3,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_14364_8459_3,11
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_14372_5474_3,21
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_14413_8708_3,8
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_14534_11611_2,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_14819_17246_6,8
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_15184_2050_2,11
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_15213_21385_4,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_16092_14378_2,8
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_16101_6792_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_16691_8952_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_16695_2714_3,8
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_16890_6209_3,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_17195_14323_4,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_17264_16716_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_17629_8328_4,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_17956_20978_4,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_18089_15169_2,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_18190_8170_3,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_18252_13419_2,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_18299_4961_3,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_18497_7694_5,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_18505_9635_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_18539_22256_3,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_18698_7008_3,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_18996_5508_2,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_19037_8967_3,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_19042_23213_2,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_19074_3338_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_19114_10948_4,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_19159_12361_5,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_19550_20072_4,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_20151_14062_3,15
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_20178_17043_2,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_20431_18691_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_20591_6891_3,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_20889_13551_2,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_20896_20928_2,14
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_20998_15348_2,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_21339_10954_2,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_21390_8993_2,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_21454_24415_2,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_21571_12456_2,2
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_21705_13408_3,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_21731_5654_3,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_21903_17040_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_22157_22607_3,2
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_22233_20912_3,12
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_22338_9016_3,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_22374_19020_2,15
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_22477_14020_2,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_22544_8871_6,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_22562_4921_2,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_22873_4591_5,11
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_22949_4578_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_22966_9759_3,12
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_23090_6686_3,8
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_23214_22479_2,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_23570_3746_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_23594_7683_2,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_23728_9628_3,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_23907_2189_4,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_23928_14687_2,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_24236_9754_3,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_24299_17599_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_24314_8651_2,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_24323_10619_2,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_24365_12252_2,11
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_24651_10154_2,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_24841_7026_3,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_24916_10477_3,8
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_25049_9875_5,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_25166_18332_3,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_25298_10231_3,10
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_25354_16147_4,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_25643_14493_5,17
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_25652_21315_3,11
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_26616_11629_2,8
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_27332_6582_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_3235_12487_3,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_4627_5755_2,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_4849_8376_3,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_4907_16560_2,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_4907_8172_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_5181_12848_2,2
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_5270_16723_3,8
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_5342_7246_2,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_5355_4519_2,11
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_5363_12766_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_5427_12559_3,15
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_5428_20802_3,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_5618_11266_4,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_5657_16026_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_6189_13810_3,21
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_6369_7984_2,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_6984_7311_2,13
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_7092_8306_3,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_7102_14817_6,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_7332_5211_3,8
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_7513_2934_2,20
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_7776_3073_3,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_7804_13562_2,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_7822_21348_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_7923_16677_3,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_8025_8492_2,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_8321_8343_2,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_8635_19042_2,10
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_8814_4596_5,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_9128_10148_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_9158_8428_3,13
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_9168_20684_2,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_9319_18135_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_9420_10087_3,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_9594_19832_4,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1102_9609_12075_3,8
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_10012_3102_2,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_10037_10670_2,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_10050_10115_3,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_10091_5504_3,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_10461_18940_2,12
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_10978_9597_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_11027_16865_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_11176_19521_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_11422_5615_2,8
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_11998_15381_5,11
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_12172_10256_2,14
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_12231_4948_3,8
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_12778_19396_2,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_12924_8036_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_13617_8869_2,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_13646_17013_2,13
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_13705_19375_3,11
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_14275_5041_3,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_14308_16101_3,19
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_14592_16265_3,15
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_14606_13478_3,10
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_14645_18385_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_14680_20938_3,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_14725_17261_5,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_14923_19193_2,18
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_15115_20276_3,19
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_15380_14617_3,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_16015_9880_2,13
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_16362_7094_2,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_16465_18436_3,13
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_16817_8736_4,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_16883_10466_2,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_17061_7712_3,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_18586_20997_4,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_18679_17895_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_18809_5411_2,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_18900_8192_3,17
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_19224_17616_2,11
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_19335_12364_3,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_19354_3099_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_19510_4289_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_19639_17032_3,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_19834_2884_5,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_19860_10735_3,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_20081_4452_3,8
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_20095_9975_2,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_20223_20101_4,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_20237_13679_4,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_20281_12973_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_20285_9503_5,10
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_20934_4913_4,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_20948_21076_2,1
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_21067_15415_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_21366_3875_2,2
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_21639_19051_2,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_21681_17186_4,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_22107_3251_4,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_22136_22382_2,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_22191_11776_2,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_22382_17254_2,20
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_22415_14293_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_22811_14276_4,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_22937_15190_2,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_23084_10240_2,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_23231_7051_3,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_23270_17395_3,4
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_23295_22695_3,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_23463_10118_2,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_23477_18480_4,14
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_23563_9974_4,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_23666_18740_3,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_23675_20779_3,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_23749_14903_2,10
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_24096_3800_3,11
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_24136_22266_2,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_24328_8591_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_24403_11890_2,2
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_24426_8683_2,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_24544_14306_5,7
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_24650_4391_2,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_24839_20190_2,9
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_25123_13554_2,6
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_25284_6720_3,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_25327_21189_3,8
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_25570_6022_3,5
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_25775_9353_6,2
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_25816_3683_2,3
M3Dl63_bc1_M04670_41_000000000-JNYHM_1_1103_25897_11839_2,2
