Name of tips,Number of mutations
M2Dl33_bc1_M04670_38_000000000-JP235_1_1106_9949_15153_2,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_10196_19454_4,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_11585_12441_2,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_11844_19294_2,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_12185_5436_2,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_14350_12022_2,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_14368_13572_3,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_14608_5056_2,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_15097_5177_2,8
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_15139_22163_4,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_15487_10308_3,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_16050_13318_3,7
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_16228_4655_2,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_16610_4734_3,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_17193_17113_2,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_18267_17469_3,6
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_19993_1979_3,7
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_20131_20007_3,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_21478_6043_4,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_21990_20892_2,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_22071_20056_2,9
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_24017_16606_2,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_24605_20412_2,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_24657_16182_2,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_24930_16855_5,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_24982_6513_3,7
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_25074_9620_3,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_3620_12388_4,6
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_5265_19113_4,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1107_6965_13950_4,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_11523_6433_3,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_12934_8841_3,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_14237_3916_3,7
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_14547_19235_4,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_15085_6589_5,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_15238_14985_2,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_15475_17651_2,9
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_16631_4248_3,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_16937_14660_2,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_17600_10431_3,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_17626_8821_3,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_17993_5390_2,6
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_18298_12697_2,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_18980_9383_3,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_19463_17575_3,6
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_19944_16979_2,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_20111_6489_3,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_20356_9611_3,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_21405_6819_3,12
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_21455_17582_2,6
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_22114_10790_3,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_22329_5606_3,7
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_22477_4398_2,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_23004_17065_3,7
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_23560_13392_2,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_24254_19634_4,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_24355_21857_3,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_24665_12414_3,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_24882_4744_2,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_25121_19164_5,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_25659_22779_2,9
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_26161_7240_2,8
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_28311_10933_3,7
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_29493_13994_2,8
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_5382_13554_4,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_6160_13852_2,8
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_6634_8427_4,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_8345_14764_2,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_8530_19428_2,11
M2Dl33_bc1_M04670_38_000000000-JP235_1_1108_8911_10335_3,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_10770_12310_2,9
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_10974_7013_2,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_11155_5544_3,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_12787_17316_4,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_12811_6874_4,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_12898_10521_2,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_13336_15386_3,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_13388_7459_3,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_13873_21274_3,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_14346_13635_2,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_14452_6667_3,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_14617_3762_2,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_15225_12401_2,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_16288_3377_2,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_17167_18067_2,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_17559_7351_3,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_17783_9186_2,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_18459_19786_2,6
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_19040_17524_2,9
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_19051_23936_2,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_19965_11399_3,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_21116_10185_2,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_22169_21076_3,9
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_22229_9713_2,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_22719_13527_2,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_23118_7812_2,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_23400_16337_3,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_23921_16202_4,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_24401_6807_2,12
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_24704_11096_2,9
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_28302_16766_3,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_3724_13874_3,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_4134_13872_2,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_7018_22000_3,6
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_7534_8443_3,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1109_9253_8104_3,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_10761_20557_2,13
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_11040_18965_4,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_11560_17130_3,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_11657_9788_2,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_13203_6410_3,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_13233_9111_3,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_13391_9186_4,10
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_14083_16961_3,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_14868_10775_4,7
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_14926_14589_4,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_15826_23389_2,15
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_15964_3961_2,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_16805_23596_3,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_16963_3496_2,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_17618_3859_2,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_18095_17825_3,8
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_18864_10116_2,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_19413_4218_5,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_19974_6466_3,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_20310_17410_2,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_20312_17771_4,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_21421_4424_3,14
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_22424_17443_2,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_23906_6856_3,6
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_24045_6956_3,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_25226_18448_2,6
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_25442_13009_2,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_27393_15236_2,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_27851_14438_3,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_6703_12047_2,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1110_7014_9675_2,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_10084_14895_2,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_10981_9548_2,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_12111_14020_2,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_13338_6450_2,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_13587_13735_2,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_13670_13884_5,4
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_13955_5884_3,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_14607_17345_2,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_15909_5837_2,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_16276_17871_2,3
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_16734_5306_2,10
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_18408_4548_3,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_18550_21000_2,7
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_18638_19418_2,5
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_18965_11507_5,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_19076_8606_5,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_19954_16370_4,12
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_20052_16805_3,11
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_20842_7127_3,2
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_21753_5808_3,7
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_22165_10741_2,1
M2Dl33_bc1_M04670_38_000000000-JP235_1_1111_23541_9046_3,3
